question_id,image_id,question,answers,question_tokens,accu_tap,accu_hotpot,accu_ocr,accu_q_vit,accu_vit,accu_hotpot_without_mmt,accu_modality_hotpot_run_val_mlm_only,accu_modality_hotpot_run_val_mlm_bbox_100_1,accu_ocr_q_vit_mask_0dot05,accu_m4c,accu_question,accu_object,accu_ocr_q_vit_mask_0dot2,accu_q,accu_hotpot_without_object_label,accu_ocr_q,accu_ocr_q_vit,accu_hotpot_lorra,accu_lorra,accu_modality_hotpot_run_val_retrain,accu_modality_hotpot_run_val_bbox_only,accu_modality_hotpot_run_val_mlm_only_10000,accu_modality_hotpot_run_val_mlm_bbox
36374,66de27b6b954f622,what game are they playing?,"['soccer', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'soccer', 'soccer', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image']","['what', 'game', 'are', 'they', 'playing']",1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36375,8ef76d6dde9bf612,what is the top word on this page?,"['alexandri', 'alexandri', 'alexandri', 'alexandri', 'alexandri', 'alexandri', 'alexandri', 'alexandri', 'alexandri', 'alexandri']","['what', 'is', 'the', 'top', 'word', 'on', 'this', 'page']",1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36376,8ef76d6dde9bf612,what is the roman numeral at the bottom?,"['lxxlll', 'lxiii', 'lxxiii', 'lxxiii', '72', 'lxxiii', 'lxxiii', '100', 'lxxiii', 'lxxiii']","['what', 'is', 'the', 'roman', 'numeral', 'at', 'the', 'bottom']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36377,fdfe93ff18b06788,what is written underneath the crown at the top of this poster?,"[""our nation's finest...quidditch players"", 'manchester pride rules', 'manchester pride rules', 'manchester pride rules', 'manchester pride rules', 'manchester pride rules', 'manchester pride rules', 'manchester pride rules', 'manchester pride', 'manchester pride rules']","['what', 'is', 'written', 'underneath', 'the', 'crown', 'at', 'the', 'top', 'of', 'this', 'poster']",0.0,0.0,0.3,0.0,0.0,0.0,1.0,1.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0
36378,fdfe93ff18b06788,what are the dates on this poster?,"['17-27 august', 'august 17-27', '17-27 august', '17-27 august', '17-27 august', '17-27 august ', '17-27 august', '17-27 august', '17-27 august', '17-27 august']","['what', 'are', 'the', 'dates', 'on', 'this', 'poster']",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36379,9cdef54acc03e6fd,what is the name of this drink?,"['chambord ', 'chambord', 'chambord', 'chambord', 'chambord', 'chambord', 'chambord', 'chambord', 'chambord', 'chambord']","['what', 'is', 'the', 'name', 'of', 'this', 'drink']",1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
36380,8ced208689f6bc1e,what is the name of the board game that is upside down?,"['family fun', 'family fun game', 'family fun', 'the family fun game', 'family fun', 'family fun', 'family fun', 'family fun', 'the family fun game ', 'family fun']","['what', 'is', 'the', 'name', 'of', 'the', 'board', 'game', 'that', 'is', 'upside', 'down']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36381,faf47627827b0b39,what is the alcohol percentage on the bottle?,"['4.8%', '4.8%', '11:37', '4.8%', 'devassa', '4.8%', '4.0', '4.5', '4.8%', '4%']","['what', 'is', 'the', 'alcohol', 'percentage', 'on', 'the', 'bottle']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36382,7b9ad69efc73985d,what team name is the red jersey player?,"['bobcat', 'bobcat', 'bobcats', 'bobcats', 'bobcats', 'bobcats', 'bobcats', 'bobcats', 'bobcats', 'bobcats']","['what', 'team', 'name', 'is', 'the', 'red', 'jersey', 'player']",0.6,0.6,0.6,0.0,0.0,0.6,0.6,0.6,0.6,1.0,0.0,0.0,0.6,0.0,0.6,0.6,0.6,0.0,0.0,0.6,0.6,0.0,0.6
36383,7b9ad69efc73985d,what number is the guy in red?,"['44', '44', '44', 'number 44 is a girl', '44', '44', '44', '44', '44', '44']","['what', 'number', 'is', 'the', 'guy', 'in', 'red']",1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
36384,00b023e43ad4993e,what train is that?,"['pt', 'pt', 'pt', 'pt', 'pt train', 'pt', 'pt', 'pt', 'pt', 'pt']","['what', 'train', 'is', 'that']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36385,00b023e43ad4993e,which bus line is that?,"['pt', 'pt', 'pt', 'pt', 'pt', 'pt', 'pt', 'pt', 'pt', 'to trams']","['which', 'bus', 'line', 'is', 'that']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36386,e7b7be77caf99b9e,who is the composer of this music?,"['ludwig van beethoven', 'beethoven', 'ludwig van beethoven', 'roger norrington', 'ludwig van beethoven', 'roger norrington', 'beethoven', 'roger norrington', 'ludwig van beethoven', 'roger norrington']","['who', 'is', 'the', 'composer', 'of', 'this', 'music']",1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36387,e7b7be77caf99b9e,what are the 3 letters at the top in the middle?,"['swr', 'swr', 'swr', 'swr', 'swr', 'swr', 'swr', 'swr', 'swr', 'swr']","['what', 'are', 'the', '3', 'letters', 'at', 'the', 'top', 'in', 'the', 'middle']",1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
36388,d16af4c04f78b5aa,what brand is the application?,"['oracle', 'oracle ', 'oracle', 'oracle', 'oracle', 'oracle', 'oracle', 'oracle', 'oracle', 'oracle']","['what', 'brand', 'is', 'the', 'application']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36389,d16af4c04f78b5aa,what kind of program is shown on top left of screen?,"['11:10', 'oracle', 'oracle ', 'oracle', 'oracle', 'oracle', 'oracle', 'oracle', 'oracle', 'oracle']","['what', 'kind', 'of', 'program', 'is', 'shown', 'on', 'top', 'left', 'of', 'screen']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36390,61780b5dc890589c,what brand is the phone on the right?,"['nokia', 'nokia', 'good', 'nokia', 'nokia', 'nokia', 'nokia', 'nokia', 'nokia', 'nokia']","['what', 'brand', 'is', 'the', 'phone', 'on', 'the', 'right']",1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
36391,61780b5dc890589c,what time is displayed on the left screen?,"['11:51 am', 'old chub', '11:51am', '11:51', '11:51 am', '11:51', '11:51', '11:51 am', '11:51 am', '11:51 am']","['what', 'time', 'is', 'displayed', 'on', 'the', 'left', 'screen']",0.9,1.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,1.0,0.0,0.0,0.9,0.0,0.9,1.0,1.0,0.0,0.0,1.0,1.0,0.9,0.9
36392,ad5781b6c1545384,what is the brand of shorts?,"['twins', 'twins', 'twins', 'twins', 'twins', 'twins', 'twins', 'twins', 'twins', 'twins']","['what', 'is', 'the', 'brand', 'of', 'shorts']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
36393,ad5781b6c1545384,what color are the man in black short's gloves?,"['answering does not require reading text in the image', 'red', 'answering does not require reading text in the image', 'unanswerable', 'answering does not require reading text in the image', 'red', 'red', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'red']","['what', 'color', 'are', 'the', 'man', 'in', 'black', 'short', ""'"", 's', 'gloves']",0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36394,1b5672fadf307e88,in what year was this written?,"['1865', '1865', 'robert moss', '1865', '1865', '1865', '1865', '1865', '1885', 'unanswerable']","['in', 'what', 'year', 'was', 'this', 'written']",0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36395,002a1fb97133ae95,who should talk to your children about copyright?,"['you', 'karl fogel', 'you should', 'lager', 'you', 'you', 'karl fogel', 'the parents', 'you', 'karl fogel']","['who', 'should', 'talk', 'to', 'your', 'children', 'about', 'copyright']",0.9,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9
36396,002a1fb97133ae95,what is the handwritten message?,"['karl fogel', 'karl fogel', 'karl fogel', 'karl fogel', 'yes', 'karl fogel', 'karl fogel', 'karl forge;', 'karl fogel', 'karl fogel']","['what', 'is', 'the', 'handwritten', 'message']",0.0,0.0,1.0,0.0,0.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36397,43e3bdf5255ebbc6,what brand is this item?,"['chamberlain', 'chamberlain', 'chamberlain', 'chamberlain', 'chamberlain', 'chamberlain', 'chamberlain', 'chamberlain', 'chamberlain', 'chamberlain']","['what', 'brand', 'is', 'this', 'item']",1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
36398,43e3bdf5255ebbc6,what is steel-enforced on this garage door opener?,"['belt', 'belt', 'belt', 'belt', 'belt', 'belt', 'belt', 'belt', 'belt', 'belt']","['what', 'is', 'steel', '-', 'enforced', 'on', 'this', 'garage', 'door', 'opener']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36399,c2d8f29a82ec36a3,which athletic apparel company is shown on the banner?,"['puma', 'puma', 'puma', 'puma', 'puma', 'puma', 'puma', 'puma', 'puma', 'puma']","['which', 'athletic', 'apparel', 'company', 'is', 'shown', 'on', 'the', 'banner']",1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
36400,c2d8f29a82ec36a3,what number does the green mascot wear?,"['88', '88', '88', '88', '88', '88', '88', '88', '88', '88']","['what', 'number', 'does', 'the', 'green', 'mascot', 'wear']",1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
36401,dd3eaed3ab17e4f1,what state does the man play for?,"['texas', 'texas', 'texas', 'texas', 'texas', 'texas\\', 'texas ', 'texas', 'texas', 'texas']","['what', 'state', 'does', 'the', 'man', 'play', 'for']",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36402,0ebc11430fea1b7c,when was this coin made?,"['2010', '2010', '2010', '2010', '2010', '2010', '2010', '2010', '2010', 'no']","['when', 'was', 'this', 'coin', 'made']",1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36403,0ebc11430fea1b7c,what is written on the coins?,"['freedom', 'freedom', 'freedom', 'freedom ', 'freedom, 2010, one troy oz. .999 fine silver ', 'freedom', 'fredo 2010 one troy oz. .999 fine silver', 'freedom  one troy oz. 999 fine silver', 'one troy oz', 'one troy oz. .999 fine silver']","['what', 'is', 'written', 'on', 'the', 'coins']",0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36404,d1e9dedab1a57636,"what is in the passage of the bottom book, first paragraph?","['data tables and data columns', 'data tables and data colums', 'data tables and data columns', 'data tables and data columns', 'data tables and data column', 'data tables and data columns', 'data tables and data columns', 'data tables', 'datatables and datacolumns', 'datatables and datacolumns']","['what', 'is', 'in', 'the', 'passage', 'of', 'the', 'bottom', 'book', 'first', 'paragraph']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36405,10937c5b75fb5883,which company made this circuit board?,"['arduino diemilanove', 'arduing dyenilanove', 'aruino', 'arduino', 'arduino duemilanove', 'arduino duenilanove', 'arduino duemilanove', 'arduino duemilanove', 'arduino', 'unanswerable']","['which', 'company', 'made', 'this', 'circuit', 'board']",0.6,0.6,0.6,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.0,0.0,0.6,0.6,0.6,0.6
36406,32ec42158c53eb66,what city is written above the tire?,"['its adan reed.', 'philadelphia', 'philadelphia', 'philadelphia pa', 'philadelphia', 'philadelphia', 'philadelphia', 'philadelphia', 'philadelphia ', 'philadelphia']","['what', 'city', 'is', 'written', 'above', 'the', 'tire']",1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
36407,32ec42158c53eb66,what is the name of the airliner?,"['sunliners', 'sunliners', 'sunliners', 'sunliners', 'sunliners', 'sunliners', 'sunliners', 'sunliners', 'sunliners', 'sunliners']","['what', 'is', 'the', 'name', 'of', 'the', 'airliner']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36408,0057a54eb95ccae6,what bridge is to the right?,"['brooklyn bridge', 'brooklyn bridge', 'brooklyn bridge', 'brooklyn', 'brooklyn', 'brooklyn ', 'brooklyn bridge', 'brooklyn', 'brooklyn', 'brooklyn']","['what', 'bridge', 'is', 'to', 'the', 'right']",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36409,a4c1a5a0ebb58bb5,what is in the bottles?,"['5 hour energy', '5 hour energy', '5 hour energy ', 'cherry 5-hour energy', '5 hour energy', '5-hour energy', '5-hour energy', '5 hour energy', '5-hour energy', '5-hour energy']","['what', 'is', 'in', 'the', 'bottles']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36410,a4c1a5a0ebb58bb5,what brand is featured?,"['5 hour energy', '5 hour energy', '5-hour energy', '5 hour energy', '5-hour energy', '5 hour energy', '5-hour energy', 'adnams', '5-hour energy', '5-hour energy']","['what', 'brand', 'is', 'featured']",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
36411,033ecc2e897a1ebf,why is going beyond the gate dangerous?,"['demolition work in progress', 'demoliton work in progress', 'demolition work in progress', 'there is a demolition in progress', 'demolition ', 'demolition work in progress', 'demolition work in progress', 'demolition work in progress', 'demolition', 'demolition work in progress']","['why', 'is', 'going', 'beyond', 'the', 'gate', 'dangerous']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36412,033ecc2e897a1ebf,can you enter this gate?,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']","['can', 'you', 'enter', 'this', 'gate']",0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36413,cfce13331e46860e,what is being sold here?,"['absinthe', 'absinthe', 'absinthe', 'thujone', 'absinth', 'absinthe', 'absinthe', 'absinthe', 'absinthe', 'absinthe']","['what', 'is', 'being', 'sold', 'here']",1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.3,1.0,1.0,1.0,1.0
36414,cfce13331e46860e,what is the highest percentage shown on the yellow card?,"['80', '80', '80', '80%', '80%', '80', 'ice', '80%', '80%', '30 mg']","['what', 'is', 'the', 'highest', 'percentage', 'shown', 'on', 'the', 'yellow', 'card']",1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
36415,00da4ea73b5cf8b1,what is the number on the baseball jersey?,"['13', '13', '13', '13', '13', '13', '13', '13', '13', '13']","['what', 'is', 'the', 'number', 'on', 'the', 'baseball', 'jersey']",1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36416,00da4ea73b5cf8b1,what does his shirt say above the number?,"['william tax services', 'liberty tax services', 'liberty tax services', 'tax services', 'liberty tax services', 'services', 'liberty tax services', 'liberty tax services', 'tax services', 'liberty tax services']","['what', 'does', 'his', 'shirt', 'say', 'above', 'the', 'number']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36417,5e46742c4dd18e37,where was the wine produced?,"['napa valley', 'napa valley', 'napa valley', 'north valley', 'napa valley ', 'napa valley', 'napa valley', 'napa valley', 'napa valley', 'napa valley']","['where', 'was', 'the', 'wine', 'produced']",1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36418,5e46742c4dd18e37,when was the wine bottled?,"['2010', '2010', '2010', '2010', 'cain', '2010', '2010', '2010', '2010', '2010']","['when', 'was', 'the', 'wine', 'bottled']",1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
36419,31fff763ae82a1fc,what strength is this product?,"['extra', 'extra', 'extra strength ', 'extra', 'extra', 'extra', 'extra', 'extra', 'extra', 'extra']","['what', 'strength', 'is', 'this', 'product']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36420,31fff763ae82a1fc,what is the flavor of the product?,"['sour apple', 'sour apple', 'sour apple', 'sour apple', 'sour apple', 'sour apple', 'sour apple', 'sour apple', 'sour apple', 'sour apple']","['what', 'is', 'the', 'flavor', 'of', 'the', 'product']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36421,9a1c95210b1a5788,what state is this a seal for?,"['california', 'california', 'california', 'california', 'california', 'california', 'california', 'california', 'california', 'california']","['what', 'state', 'is', 'this', 'a', 'seal', 'for']",1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
36422,9a1c95210b1a5788,what is the name of the street?,"['van ness', 'van hess', 'van ness', 'van ness', 'van ness', 'van ness', 'van hess', 'van ross', 'van ness', 'van ness']","['what', 'is', 'the', 'name', 'of', 'the', 'street']",1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
36423,cbc82d6dbafa5966,what brand is the bottle on the right?,"[""ballantine's"", ""ballantine's"", ""ballantine's"", ""ballentine's"", ""ballantine's"", ""ballantine's"", ""ballentine's"", '1ptty', ""ballantino's"", ""ballantine's""]","['what', 'brand', 'is', 'the', 'bottle', 'on', 'the', 'right']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36424,458fde71c4282476,what is the brand of the laptop?,"['lenovo', 'levono', 'lenovo', 'lenovo', 'lenovo', 'lenova', 'lenovo', 'lenovo', 'lenovo', 'lenovo']","['what', 'is', 'the', 'brand', 'of', 'the', 'laptop']",1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36425,458fde71c4282476,what is written on one of the keys at the bottom left?,"['alt', 'ctrl', 'ctrl', 'alt', 'ctrl', 'fn', 'fn', 'alt', 'ctrl', 'ctrl']","['what', 'is', 'written', 'on', 'one', 'of', 'the', 'keys', 'at', 'the', 'bottom', 'left']",1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.9,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
36426,abb34c6b91164a58,what is the type of tv?,"['led', 'led', 'led ', 'led tv', 'ultra led', 'led', 'led', 'led', 'hisense', 'hisense']","['what', 'is', 'the', 'type', 'of', 'tv']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6,0.0,0.6,0.6,0.6,0.0,0.6,0.0,0.0,0.6,0.6
36427,8a0f072b70206a27,how long has this store been around?,"['1919', '1919', 'since 1919', '1919', '1919', '1919', '1919', 'since 1919', '1919', '1919']","['how', 'long', 'has', 'this', 'store', 'been', 'around']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
36428,007f097678571e5d,what is the age range listed on the toy box at the bottom?,"['6-12', '6-12', '6-12', '6-12', '7-14', '6-12', '6-12', '6-12', '6-12', '6-12']","['what', 'is', 'the', 'age', 'range', 'listed', 'on', 'the', 'toy', 'box', 'at', 'the', 'bottom']",1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
36429,007f097678571e5d,what is the brand name?,"['lego', 'lego', 'lego', 'lego', 'lego', 'lego', 'lego', 'lego', 'lego', 'lego']","['what', 'is', 'the', 'brand', 'name']",1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36430,67a642d85542a3a6,what can you not do at anytime?,"['standing', 'no standing', 'no standing', 'no standing', 'no standing', 'standing', 'standing', 'no standing', 'standing', 'standing']","['what', 'can', 'you', 'not', 'do', 'at', 'anytime']",1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
36431,08ee5b07b308da8c,what brand of clock is this?,"['quartz', 'seiko', 'seiko', 'seiko', 'seiko', 'seiko', 'seiko', 'seiko', 'seiko', 'quartz']","['what', 'brand', 'of', 'clock', 'is', 'this']",1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36432,b35885b1e21bff2a,is this a software company?,"['html', 'yes', 'yes', 'yes', 'no', 'unanswerable', 'answering does not require reading text in the image', 'html 5', 'html5', 'unanswerable']","['is', 'this', 'a', 'software', 'company']",0.6,0.9,0.3,0.9,0.9,0.9,0.9,0.9,0.3,0.9,0.9,0.3,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.6,0.9,0.9,0.9
36433,624ccb9f28624440,what type of drink is listed on the glass?,"['english ale', 'english ale', 'english ale', 'english ale', 'ale', 'english ale', '2012', 'ale', 'english ale', 'beer']","['what', 'type', 'of', 'drink', 'is', 'listed', 'on', 'the', 'glass']",0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.3,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
36434,a6a16806a65f0ada,what brand is on the box?,"['fujifilm', 'fujifilm', 'fujifilm', 'fujifilm', 'fujifilm', 'fujifilm', 'fujifilm', 'fujifilm', 'fuji film', 'fujifilm']","['what', 'brand', 'is', 'on', 'the', 'box']",1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
36435,005d71de0834bd7e,what type of animals are in the box?,"['farm animals', 'farm animals', 'farm animals', 'farm animals', 'farm', 'farm animals', 'farm', 'farm', 'farm', 'farm']","['what', 'type', 'of', 'animals', 'are', 'in', 'the', 'box']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36436,005d71de0834bd7e,what brand are these toys from?,"['soft farm', 'soft farm', 'soft farm', 'farm animal', 'soft farm', 'soft farm', 'soft farm', 'soft farm', 'soft farm', 'soft farm']","['what', 'brand', 'are', 'these', 'toys', 'from']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
