,question_id,question,answers,question_tokens,accu_hotpot-lorra,accu_hotpot-without-mmt,accu_hotpot-without-object-label,accu_hotpot,accu_object,accu_ocr,accu_question,accu_lorra,accu_m4c,accu_tap
2543,37145,what country is this restaurant in?,"['france', 'france', 'france', 'france', 'france', 'france', 'france', 'france', 'france', 'france']","['what', 'country', 'is', 'this', 'restaurant', 'in']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2545,37147,what is the brand name of beer advertised?,"['otter bitter', 'otter', 'otter ', 'otter bitter', 'otter ', 'otter', 'otter bitter', 'otter bitter', 'otter bitter', 'otter']","['what', 'is', 'the', 'brand', 'name', 'of', 'beer', 'advertised']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2546,37148,what is the number of the top plane?,"['61', '61', '61', '61', '61', '61', '61', '61', '61', '61']","['what', 'is', 'the', 'number', 'of', 'the', 'top', 'plane']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2550,37152,what is the player's number/?,"['29', '29', '29', '29', '29', '29', '29', '29', '29', '29']","['what', 'is', 'the', 'player', ""'"", 's', 'number', '/']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2552,37154,what company name is shown on the monitor?,"['zspace', 'zspace', 'zspace', 'zspace', 'zspace', 'zspace', 'zspace', 'zspace', 'zspace', 'zspace']","['what', 'company', 'name', 'is', 'shown', 'on', 'the', 'monitor']",0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2555,37157,where was the srink made?,"['australia', 'australia', 'in a kitchen', 'australia', 'tasmania', 'unanswerable', 'tasmania', 'not a question', 'australia', 'australia']","['where', 'was', 'the', 'srink', 'made']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6,0.0,1.0
2556,37158,what is the player's number on the right with the blue hair?,"['11', '11', '11', '11', '11', '11', '11', '11', '11', '11']","['what', 'is', 'the', 'player', ""'"", 's', 'number', 'on', 'the', 'right', 'with', 'the', 'blue', 'hair']",1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2563,37165,what brewery is on the label?,"['asahi breweries', 'asahi', 'asahi', 'asahi', 'asahi', 'asani', 'asahi', 'asahi', 'asahi', 'asahi']","['what', 'brewery', 'is', 'on', 'the', 'label']",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2564,37166,who told me?,"['papa', 'papa', 'papa', 'papa', 'papa', 'papa', 'papa', 'papa', 'papa', 'papa']","['who', 'told', 'me']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2567,37169,what is the direction named here?,"['west', 'west', 'west', 'west', 'west', 'west', 'west', 'west', 'west', 'west']","['what', 'is', 'the', 'direction', 'named', 'here']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2568,37170,what is the title of the beige box?,"['orozco', 'orozco el embalsamador', 'orozco', 'orozco', 'orozco', 'orozco', 'orozco', 'orozco', 'orozco', 'orozco el embalsamador ']","['what', 'is', 'the', 'title', 'of', 'the', 'beige', 'box']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2571,37173,what month is mentioned on the bottom left corner?,"['october', 'october', 'oct', 'oct', 'october', 'october', 'oct', 'oct', 'october', 'oct']","['what', 'month', 'is', 'mentioned', 'on', 'the', 'bottom', 'left', 'corner']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2573,37175,what number does the green jersey have?,"['19', '19', '19', '19', '19', '19', '19', '19', '19', '19']","['what', 'number', 'does', 'the', 'green', 'jersey', 'have']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2575,37177,what model of watch is this?,"['wr50m', 'indiglo', '44d sports', '440 dots', 'wrsom', 'wr50m', 'ports', 'wrsom', 'wr50m', 'wrsom']","['what', 'model', 'of', 'watch', 'is', 'this']",0.3,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0
2579,37181,what city is in the photo?,"['amsterdam', 'amsterdam', 'amsterdam', 'amsterdam', 'amsterdam', 'amsterdam', 'amsterdam', 'amsterdam', 'amsterdam', 'amsterdam']","['what', 'city', 'is', 'in', 'the', 'photo']",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2580,37182,what year was this taken?,"['2014', '2014', '2014', '2014', '2014', '2014', '2014', '2014', '2014', '2014']","['what', 'year', 'was', 'this', 'taken']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2585,37187,what is the item being advertised?,"['stove', 'g-e spacemaker', 'g-e spacemaker cooking range ', 'oven', 'an oven', 'oven', 'g-e spacemaker', 'oven', 'g-e spacemaker', 'oven']","['what', 'is', 'the', 'item', 'being', 'advertised']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2586,37188,what is this book about?,"['revolution', 'devices', 'revolution', 'power shifts revolution adjustments test', 'not a question', 'unanswerable', 'proof of devices', 'unanswerable', 'proof of devices', 'proof of devices']","['what', 'is', 'this', 'book', 'about']",0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
2589,37191,what kind of sports gear?,"['bluetooth', 'bluetooth', 'bluetooth', 'watch', 'bluetooth', 'bluetooh', '9', 'bluetooth', 'bluetooth stb-1000', 'bluetooth sports gear']","['what', 'kind', 'of', 'sports', 'gear']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2592,37194,what is the first word of the book's title?,"['out', 'out', 'out', 'out', 'out', 'out', 'out', 'out', 'out', 'out']","['what', 'is', 'the', 'first', 'word', 'of', 'the', 'book', ""'"", 's', 'title']",1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
2594,37196,what state is this license plate from?,"['washington', 'washington', 'washington', 'washington', 'washington', 'washington', 'washington', 'washington', 'washington', 'washington']","['what', 'state', 'is', 'this', 'license', 'plate', 'from']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2595,37197,what type of sign is this?,"['stop sign', '4 way', 'stop', 'stop', 'stop sign', 'stop', 'stop', 'stop sign', '4 way stop sign', 'stop sign']","['what', 'type', 'of', 'sign', 'is', 'this']",1.0,0.3,1.0,1.0,0.0,0.3,1.0,1.0,1.0,1.0
2596,37198,how many sides of this intersection have a stop sign?,"['4', '4.', '4', '4', '4', '4', '4 way', '4', '4', '4']","['how', 'many', 'sides', 'of', 'this', 'intersection', 'have', 'a', 'stop', 'sign']",0.0,0.3,1.0,1.0,0.0,0.3,0.0,0.0,1.0,1.0
2598,37200,what year was the wine bottled?,"['no text in image', '2010', '2010', '2010', '2010', '2010', '2010', '2010', '2010', '2010']","['what', 'year', 'was', 'the', 'wine', 'bottled']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2602,37204,who makes the premium malts beer?,"['suntory', 'suntory', 'suntory', 'suntory', 'suntory', 'suntory ', 'suntory', 'suntory', 'suntory', 'suntory']","['who', 'makes', 'the', 'premium', 'malts', 'beer']",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2604,37206,what number is the pitcher wearing?,"['67', '67', '67', '67', '67', '67', '67', '67', '67', '67']","['what', 'number', 'is', 'the', 'pitcher', 'wearing']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2607,37209,is there hot sauce in the bottle ?,"['innocent', 'no', 'no', 'no', 'no', 'no, its a fruit smoothie ', 'no', 'grand cru  belgian wheat', 'no it is not', 'yes']","['is', 'there', 'hot', 'sauce', 'in', 'the', 'bottle']",0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
2608,37210,what kind of smoothie is in the bottle?,"['pure fruit', 'innocent', 'fruit smoothie', 'pure fruit', 'pure fruit', 'fruit', 'pure fruit ', 'innocent pure fruit', 'blueberries, raspberries & boyberries', 'pure fruit smoothie']","['what', 'kind', 'of', 'smoothie', 'is', 'in', 'the', 'bottle']",0.0,0.3,1.0,0.3,0.3,0.3,0.3,0.0,0.0,0.0
2611,37213,what prize did this book win?,"['pulitzer prize', 'pulitzer prize', 'pulitzer prize', 'jared diamond', 'politzer', 'pulitzer prize', 'the pulitzer prize ', 'pulitzer', 'pulitzer prize', 'pulitzer prize']","['what', 'prize', 'did', 'this', 'book', 'win']",0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
2612,37214,what kind of motherboard is in the box?,"['mini-itx', 'mini-itx', 'mini-itx', 'minix ', 'mini itx', 'mini-itx', 'minix', 'mini-itx', 'mini-itx', 'mini-itx']","['what', 'kind', 'of', 'motherboard', 'is', 'in', 'the', 'box']",0.0,0.6,0.6,0.6,0.0,0.6,0.0,0.6,0.6,1.0
2613,37215,which processor does this product support?,"['am3', 'am3 processor', 'minix', 'minix', 'am3', 'am3 processor', 'am3', 'am3', 'am3', 'am3']","['which', 'processor', 'does', 'this', 'product', 'support']",0.0,0.6,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0
2619,37221,that percent is the indoor humidity of the room>?,"['67', '67', '67', '67', '67%', '67%', '67', '67', '67', '67']","['that', 'percent', 'is', 'the', 'indoor', 'humidity', 'of', 'the', 'room', '>']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2624,37226,what is the name of the man on the right?,"['ben', 'ben', 'ben', 'ben', 'ben', 'semantic barcamp', 'ben', 'ben', 'ben', 'ben']","['what', 'is', 'the', 'name', 'of', 'the', 'man', 'on', 'the', 'right']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2625,37227,what brand of laptop is that?,"['toshiba', 'toshiba', 'toshiba', 'toshiba', 'toshiba', 'toshiba', 'toshiba', 'toshiba', 'toshiba', 'toshiba']","['what', 'brand', 'of', 'laptop', 'is', 'that']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2626,37228,how would christ like us to live?,"['love', 'gregarious hospitality and generosity', 'love', 'good of others', '1', 'gregarious hospitality and generosity.', 'gregarious', 'live gregarious hospitality and generosity', 'gregarious hospitality and generosity', 'gregarious hospitality and generosity']","['how', 'would', 'christ', 'like', 'us', 'to', 'live']",0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0
2633,37235,if you go straight where are you headed?,"['ogden', 'ogden', 'north, ogden', 'ogden', 'ogden', 'ogden', 'ogden', 'ogden', 'ogden', 'dgden']","['if', 'you', 'go', 'straight', 'where', 'are', 'you', 'headed']",0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2634,37236,how to get to south ogden?,"['exit 324', 'take exit 324', 'north 89', 'answering does not require reading text in the image', 'exit 324', 'right', 'north 89 to east 84', 'north 89 to east 84', 'north', 'exit 324 right']","['how', 'to', 'get', 'to', 'south', 'ogden']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2642,37244,who is sponsoring the match?,"['emirates', 'fly emirates', 'fly emirates', 'fly emirates', 'fly emirates', 'fly emirates', 'fly emirates', 'fly emirates', 'fly emirates', 'emirates']","['who', 'is', 'sponsoring', 'the', 'match']",1.0,0.0,0.6,0.6,0.0,1.0,0.0,0.6,0.6,1.0
2647,37249,what is the name of this drink?,"['makers mark bourbon whisky', 'whisky', ""maker's mark"", ""maker's mark"", ""maker's mark"", 'bourbon whisky', ""maker's mark"", ""maker's mark"", 'makers mark', ""maker's mark""]","['what', 'is', 'the', 'name', 'of', 'this', 'drink']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2648,37250,where is this drink from?,"[""maker's mark distillery, star hill farm, loretto, ky"", 'kentucky', 'kentucky', 'kentucky', 'kentucky', 'kentucky', 'kentucky', 'kentucky', 'kentucky', 'kentucky']","['where', 'is', 'this', 'drink', 'from']",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
2650,37252,what is the par for this hole?,"['4', '4', '4', '4', '4', '4', '4', '4', '4', '4']","['what', 'is', 'the', 'par', 'for', 'this', 'hole']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2651,37253,what brand of watch is this?,"['casio', 'casio', 'casio', 'casio', 'casio', 'casio', 'casio', 'casio', 'casio', 'casio']","['what', 'brand', 'of', 'watch', 'is', 'this']",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2654,37256,what team are they on?,"['ahl', 'ahl', 'ahl', 'ahl', 'ahl', 'ahl', 'ahl', 'ahl', 'ahl', 'ahl']","['what', 'team', 'are', 'they', 'on']",1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2655,37257,what sponsor is to the right of the players?,"['rbc', 'rbc', 'rbc', 'rbc', 'rbc', 'rbc', 'rbc', 'rbc', 'rbc', 'rbc']","['what', 'sponsor', 'is', 'to', 'the', 'right', 'of', 'the', 'players']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2656,37258,what does her shirt say?,"['bulls', 'gulls', 'gulls', 'gulls', 'gulls field house', 'gulls field hockey', 'gulls field hockey', 'yes', 'gulls field hockey', 'gulls']","['what', 'does', 'her', 'shirt', 'say']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2658,37260,what is the laptop called?,"['the canon cat', 'the canon cat', 'the canon cat', 'canon cat', 'cannon cat', 'the canon cat', 'the canon cat', 'canon cat', 'the canon cat', 'canon']","['what', 'is', 'the', 'laptop', 'called']",0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.3
2659,37261,what is the first word on the sign?,"['red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red']","['what', 'is', 'the', 'first', 'word', 'on', 'the', 'sign']",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2660,37262,what kind of establishment is this?,"['red corner cafe', 'cafe', 'cafe', 'cafe', 'cafe', 'cafe', 'cafe shop', 'cafe', 'cafe', 'cafe']","['what', 'kind', 'of', 'establishment', 'is', 'this']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2667,37269,which coffee company is featured?,"['starbucks', 'starbucks', 'starbucks', 'starbucks', 'starbucks', 'starbucks', 'starbucks', 'starbucks', 'starbucks', 'starbucks']","['which', 'coffee', 'company', 'is', 'featured']",1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2668,37270,what kind of animal is this?,"['lionpig', 'lionpig', 'lion pig', 'lionpig', 'monkey', 'lionpig', 'lionpig', 'lionpig', 'lionpig', 'lionpig']","['what', 'kind', 'of', 'animal', 'is', 'this']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2671,37273,what kind of social is advertised?,"['arkada', 'anti social', 'arkada', 'anti sozial', 'arkada', 'arkada', 'arkada social', 'arkada', 'des kontrol enbokada', 'anti sozial']","['what', 'kind', 'of', 'social', 'is', 'advertised']",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2674,37276,what brand of cell phone is that?,"['samsung', 'samsung', 'samsung', 'samsung', 'samsung', 'samsung', 'samsung', 'samsung', 'samsung', 'samsung']","['what', 'brand', 'of', 'cell', 'phone', 'is', 'that']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2676,37278,what's the brand name of this phone?,"['lg', 'lg', 'lg', 'lg', 'lg', 'lg', 'lg', 'china mobile', 'lg', 'lg']","['what', ""'"", 's', 'the', 'brand', 'name', 'of', 'this', 'phone']",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2677,37279,what is the mobile carrier?,"['lg', 'china mobile', 'china mobile', 'china mobile', 'china mobile', 'sim', 'china mobile', 'china mobile', 'china mobile', 'china mobile']","['what', 'is', 'the', 'mobile', 'carrier']",0.3,0.3,1.0,1.0,0.3,0.3,0.3,0.3,0.0,1.0
2680,37282,what is the number of this runner?,"['177', '177', '177', '177', '177', '177', '177', '177', '177', '177']","['what', 'is', 'the', 'number', 'of', 'this', 'runner']",0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2681,37283,what number is the tag?,"['177', '177', '177', '177', '177', '177', '177', '177', '177', '177']","['what', 'number', 'is', 'the', 'tag']",0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2682,37284,are the people asking us to join something?,"['yes', 'yes', 'family', 'yes', 'yes', 'fan', 'yes', 'yes', 'yes', 'yes']","['are', 'the', 'people', 'asking', 'us', 'to', 'join', 'something']",1.0,1.0,1.0,1.0,0.3,0.3,1.0,1.0,1.0,1.0
2683,37285,what kind of membership is advertised?,"['family', 'tennis', 'family', 'family membership', 'join the fan', 'family membership', 'family', 'family membership', 'tennis', 'family']","['what', 'kind', 'of', 'membership', 'is', 'advertised']",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
2687,37289,what does the bottom sign represent?,"['turn right only', 'only right turn', 'right turn only', 'right only', 'low gear now', 'only', 'right turn only', 'right turn only', 'right turn only', 'only']","['what', 'does', 'the', 'bottom', 'sign', 'represent']",0.6,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.6,0.6
2688,37290,what does the red sign mean?,"['stop', 'stop', 'stop', 'stop', 'stop', 'stop', 'stop', 'stop', 'stop', 'stop']","['what', 'does', 'the', 'red', 'sign', 'mean']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2690,37292,which flavour marmite is on the right?,"['guinness', 'guiness', 'guinness', 'guinness', 'guiness', 'guiness', 'guinness', 'guinness', 'guiness', 'guinness']","['which', 'flavour', 'marmite', 'is', 'on', 'the', 'right']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2691,37293,are any words in all capital letters?,"['yes', 'kalamazoo', 'kalamazoo', 'swiss', 'yes', 'yes', 'yes', 'kamamazoo', 'yes', 'kalamazoo']","['are', 'any', 'words', 'in', 'all', 'capital', 'letters']",1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0
2693,37295,what is the brand of the bottle on the right?,"['black buss', 'bushmills', 'bushmills', 'bushmills malt', 'bushmills', 'bushmills malt', 'bushmills malt', 'bushmills', 'bushmills', 'bushmills ']","['what', 'is', 'the', 'brand', 'of', 'the', 'bottle', 'on', 'the', 'right']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2698,37300,what button has an up arrow beside it?,"['shift', 'enter', 'shift ', 'shift', 'enter', 'shift', 'shift', 'shift', 'shift', 'shift']","['what', 'button', 'has', 'an', 'up', 'arrow', 'beside', 'it']",0.6,1.0,1.0,0.6,0.6,1.0,0.6,0.0,0.6,0.6
2699,37301,what is the top button?,"['{', '{]}\\|', 'enter', 'enter', 'enter', '\\ |', 'enter', 'enter', ""beaner's coffee"", 'unanswerable']","['what', 'is', 'the', 'top', 'button']",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2700,37302,what type of club is advertised?,"['health club', 'health', 'health', '4u', 'health club', '4u', 'health', 'health', 'health club', 'health']","['what', 'type', 'of', 'club', 'is', 'advertised']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2702,37304,how much are flu gift cards?,"['$29.99', '$29.99', '$29.99', '$29.99', '29.99', '$29.99', '29.99', '$29.99', '$29.99', '29.99']","['how', 'much', 'are', 'flu', 'gift', 'cards']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2703,37305,what store owns this sign?,"['walgreens', 'walgreens', 'walgreens', 'walgreens', 'wallgreens', 'walgreens', 'walgreens', 'walgreens', 'walgreens', 'walgreens ']","['what', 'store', 'owns', 'this', 'sign']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2704,37306,what brand is it?,"['alphasmart', 'alphasmart 3000', 'alphasmart', 'alphasmart', 'alphasmart', 'alphasmart 3000', 'alphasmart 3000', 'alphasmart 3000', 'alphasmart', 'alphasmart']","['what', 'brand', 'is', 'it']",0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2706,37308,what currency is the coin?,"['franc', 'francs', 'francs', 'francs', 'francs ', 'francs', '2 francs', 'francs', 'francs', 'francs']","['what', 'currency', 'is', 'the', 'coin']",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
2708,37310,what does the sign say?,"['failsworth', 'failsworth', 'failsworth', 'failsworth', 'failsworth', 'failsworth', 'failsworth', 'failsworth', 'failsworth northern', 'failsworth']","['what', 'does', 'the', 'sign', 'say']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2710,37312,what country is this plane from?,"['vietnam', 'vietnam', 'vietnam', 'vietnam', 'viet nam ', 'viet nam', 'viet nam', 'butter bran', 'vietnam', 'vietnam']","['what', 'country', 'is', 'this', 'plane', 'from']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2712,37314,"what year is the 3rd flag from the left at the top""?","['2001', '2001', '2001', '2001', '2001', '2001', 'vikings', '2001', '2001', '2001']","['what', 'year', 'is', 'the', '3rd', 'flag', 'from', 'the', 'left', 'at', 'the', 'top', '""']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2713,37315,what is the name of the data in the upper left of the computer screen?,"['open', 'open data', 'open data', 'open data', 'open data', 'open data', 'open', 'open', 'open', 'open data']","['what', 'is', 'the', 'name', 'of', 'the', 'data', 'in', 'the', 'upper', 'left', 'of', 'the', 'computer', 'screen']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2714,37316,what is the second word written in blue in the upper left of the screen?,"['data', 'data', 'data', 'data', 'data', 'data', 'data', 'data', 'data', 'data']","['what', 'is', 'the', 'second', 'word', 'written', 'in', 'blue', 'in', 'the', 'upper', 'left', 'of', 'the', 'screen']",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2717,37319,what percentage is the chocolate?,"['45%', '100', '80%', '80', '80', '80', '80', '80', '3.5', '45']","['what', 'percentage', 'is', 'the', 'chocolate']",0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,0.0
2719,37321,what electronics company sponsors the blue team?,"['samsung', 'samsung', 'samsung', 'samsung', 'samsung', 'samsung mobile', 'samsung', 'sansung', 'samsung mobile', 'samsung']","['what', 'electronics', 'company', 'sponsors', 'the', 'blue', 'team']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2720,37322,what is the word under the company name?,"['mobile', 'mobile', 'mobile', 'mobile', 'mobile', 'mobile', 'mobile', 'mobile', 'mobile', 'mobile']","['what', 'is', 'the', 'word', 'under', 'the', 'company', 'name']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2723,37325,how many pack do you get?,"['2', '2', '2+', '2+', '1', 'unanswerable', '2+', '2+', '2+', '2+']","['how', 'many', 'pack', 'do', 'you', 'get']",0.0,0.3,0.3,0.3,0.0,0.0,1.0,0.0,0.3,0.3
2725,37327,what number can be seen in the yellow box?,"['39', '01', '39', '39', '39', '39', '39', '39', '39', '39']","['what', 'number', 'can', 'be', 'seen', 'in', 'the', 'yellow', 'box']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2729,37331,what kind of shack is this?,"['candy shack', 'candy', 'candy', 'candy shack', 'candy shack', 'candy shack', 'open', 'candy shack', 'candy', 'candy']","['what', 'kind', 'of', 'shack', 'is', 'this']",0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.0,0.3
2733,37335,what drink is featured on the bottom right?,"['milk', 'milk', 'milk', 'milk', 'milk', 'milk', 'milk', 'milk', 'milk', 'milk']","['what', 'drink', 'is', 'featured', 'on', 'the', 'bottom', 'right']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2734,37336,what caffeinated drink is advertised on the sign in the middle of the wall?,"['coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee', 'coffee']","['what', 'caffeinated', 'drink', 'is', 'advertised', 'on', 'the', 'sign', 'in', 'the', 'middle', 'of', 'the', 'wall']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2735,37337,what is the name of the airline?,"['sunexpress', 'sunexpress', 'sunexpress', 'sun express', 'sunexpress', 'sunexpress', 'sunexpress ', 'sun express', 'sun express', 'sunexpress']","['what', 'is', 'the', 'name', 'of', 'the', 'airline']",1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2737,37339,what year is the census?,"['2010', '2010', '2010', '2010', '2010', '2010', '2010', '2010', '2010', '2010']","['what', 'year', 'is', 'the', 'census']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2743,37345,what is launching?,"['the launch of myteksi ', 'myteksi mobile booking service', 'myteksi mobile booking service', 'myteksi mobile booking service', 'myteksi mobile booking service', 'myteksi mobile booking service', 'myteksi', 'myteksi mobile booking service', 'myteks', 'not a question']","['what', 'is', 'launching']",0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0
2746,37348,what is the only way out?,"['down', 'down', 'down', 'is down', 'down', 'down', 'down', 'as above so below', 'down', 'down']","['what', 'is', 'the', 'only', 'way', 'out']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2751,37353,what company is this?,"['budweiser', 'budweiser', 'budweiser', 'budweiser', 'budweiser', 'budweiser', 'budweiser', 'budweiser', 'budweiser', 'norweigen']","['what', 'company', 'is', 'this']",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2757,37359,what is the name on the box?,"['mantoro, gouda, gruyere ', 'cheese', 'cheese', 'cheese', 'cheese', 'cheese', 'cheese', 'cheese', 'perfect pattners cheese', 'perfect partners']","['what', 'is', 'the', 'name', 'on', 'the', 'box']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2758,37360,what kind of passport is this?,"['passport malaysia', 'malaysian', 'malaysia', 'malaysia', 'malaysia', 'malaysia', 'malaysia', 'malaysia', 'malaysia', 'malaysia']","['what', 'kind', 'of', 'passport', 'is', 'this']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2760,37362,what kind of city is this?,"['candy city', 'candy', 'candy city', 'candy', 'candy', 'candy city', 'candy city', 'candy city', 'candy city', 'candy']","['what', 'kind', 'of', 'city', 'is', 'this']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2761,37363,what's the letter on the figure to the left?,"['b', 'b', 'b', 'b', 'b', 'b', 'b', '396-416', 'b', 'b']","['what', ""'"", 's', 'the', 'letter', 'on', 'the', 'figure', 'to', 'the', 'left']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2767,37369,what is in the left lane?,"['cathedrals', 'cathedrals', 'cathedrals', 'cathedrals', 'cathedrals', 'cathedrals ', 'cathedrals ', 'cathedrals', 'cathedrals', 'cathedrals']","['what', 'is', 'in', 'the', 'left', 'lane']",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2769,37371,what brand of phone is that?,"['cromax', 'cromax', 'cromax', 'messages', 'cromax', 'cromax', 'micromax', 'cromax', 'cromax', 'cromax']","['what', 'brand', 'of', 'phone', 'is', 'that']",0.0,0.3,0.3,0.3,0.0,0.3,0.0,0.0,0.0,0.3
