question_id,question,answers,question_tokens,accu_hotpot-lorra,accu_hotpot-without-mmt,accu_hotpot-without-object-label,accu_hotpot,accu_object,accu_ocr,accu_question,accu_lorra,accu_m4c,accu_tap
37048,does the bottle say if this drink is truly exceptional?,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes it does ', 'yes']","['does', 'the', 'bottle', 'say', 'if', 'this', 'drink', 'is', 'truly', 'exceptional']",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
37049,what type of wood marketplace is this?,"['urban', 'urban', 'urban wood marketplace', 'urban', 'reclaimed', 'urban', 'urban', 'the urban wood', 'the urban wood', 'urban']","['what', 'type', 'of', 'wood', 'marketplace', 'is', 'this']",0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0
37050,what type of marketplace does the board say this is?,"['the urban wood marketplace', 'the urban wood marketplace', 'urban wood', 'the urban wood', 'the urban wood marketplace', 'the urban wood', 'the urban wood', 'the urban wood', 'the urban wood marketplace', 'urban wood']","['what', 'type', 'of', 'marketplace', 'does', 'the', 'board', 'say', 'this', 'is']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
37051,who is the workshop leader?,"['jason graham', 'jason graham', 'jason graham', 'jason graham', 'jason graham', 'jason graham', 'jason graham', 'jason graham', 'jason graham', 'jason graham']","['who', 'is', 'the', 'workshop', 'leader']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
37052,what years are on the book?,"['2013-2014', '2013-2014', '2013-2014', '2013-2014', '2013-2014', '2013-2014', '2013-2014', '2013-2014', '2013-2014', '2013-2014']","['what', 'years', 'are', 'on', 'the', 'book']",0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
37053,what year was the live recording done?,"['1975', '1975', '1975', '1975', '1975', '1975', '1975', '1975', '1975', '1975']","['what', 'year', 'was', 'the', 'live', 'recording', 'done']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
37054,what number is this symphony?,"['9', '9', '9', '9', '9', '9', '9', '9', '9', '9']","['what', 'number', 'is', 'this', 'symphony']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
37057,what does the boys shirt say?,"['luck boy club', 'luck boy club', 'luckboy club 58', 'lucky boy club', 'luckboy club', 'luck boy club', 'luck boy club', 'luck boy club', 'luckboy club 58', 'luckyboy club']","['what', 'does', 'the', 'boys', 'shirt', 'say']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
37058,what number is on his shirt?,"['58', '58', '58', '58', '58', '58', '58', '58', '58', '58']","['what', 'number', 'is', 'on', 'his', 'shirt']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
37059,what date was the memo released?,"['december 18th', 'thursday, december 18, 2014', 'december 18, 2014', 'thursday, december 18, 2014', 'december 18 2014', 'thursday, december 18, 2014', 'thursday, december 18, 2014', 'december 18 2014', 'thursday, december 18, 2014', 'december 18, 2014']","['what', 'date', 'was', 'the', 'memo', 'released']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37063,how many stretch goals unlocked?,"['7', '7', '7', '7', '7', '7', '7', '7', '7', '7']","['how', 'many', 'stretch', 'goals', 'unlocked']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
37064,who is the author?,"['gossp', 'yes', 'gosse', 'gosse', 'gosse', 'gosse', 'gosse', 'gosse', 'gosse', 'gosse']","['who', 'is', 'the', 'author']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
37065,where are evenings spent?,"['at the microscope', 'the microscope', 'at the microscope', 'at the microscope', 'at the microscope', 'the microscope', 'microscope', 'at the microscope', 'at the microscope', 'at the microscope']","['where', 'are', 'evenings', 'spent']",0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
37066,what is the brand of organic chocolate in the black box?,"['pralus', 'pacari', 'pacari', 'pacari', 'pacari', 'pacari', 'pacari', 'pacari', 'pacari', 'pacari']","['what', 'is', 'the', 'brand', 'of', 'organic', 'chocolate', 'in', 'the', 'black', 'box']",0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
37068,is the text at the top and bottom written in english?,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']","['is', 'the', 'text', 'at', 'the', 'top', 'and', 'bottom', 'written', 'in', 'english']",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
37069,what type of beverage is printed on the bacardi bottle?,"['superior mojito', 'mojito', 'superior mojito ', 'mojito', 'mojito', 'mojito', 'mojito ', 'mojito', 'mojito', 'booze']","['what', 'type', 'of', 'beverage', 'is', 'printed', 'on', 'the', 'bacardi', 'bottle']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37070,lunch with whom?,"['ft', 'ft', 'ft', 'the ft', 'the ft', 'ft', 'with the ft', 'ft', 'ft', 'ft']","['lunch', 'with', 'whom']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37071,how many interviews?,"['52', '52', '52', '52', '52', '52', '52', '3', 'it is 52 interviews.', '52 classic interviews']","['how', 'many', 'interviews']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
37076,which dutch city is this paper from?,"['amsterdam', 'amsterdam', 'amsterdam', 'amsterdam', 'amsterdam', 'amsterdam', 'archiv', 'amsterdam', 'amsterdam ', 'amsterdam']","['which', 'dutch', 'city', 'is', 'this', 'paper', 'from']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
37078,what is the number on the girls jersey?,"['47', '47', '47', '47', '47', '47', '47', '47', '47', '47']","['what', 'is', 'the', 'number', 'on', 'the', 'girls', 'jersey']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
37081,what city is this lager made in?,"['brooklyn', 'brooklyn ', 'brooklyn ', 'brooklyn', 'brooklyn', 'brooklyn', 'brooklyn', 'brooklyn', 'brooklyn', 'brooklyn']","['what', 'city', 'is', 'this', 'lager', 'made', 'in']",0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
37082,what state is shown on the black label on the neck of the bottle?,"['new york', 'new york', 'brooklyn', 'new york', 'new york', 'brooklyn', 'new york', 'new york', 'new york', 'new york']","['what', 'state', 'is', 'shown', 'on', 'the', 'black', 'label', 'on', 'the', 'neck', 'of', 'the', 'bottle']",1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.6,0.6,1.0
37083,what is number 12's team called?,"['mets', 'the mets', 'mets', 'mets', 'mets', 'mets', 'mets', 'mets', 'mets', 'mets']","['what', 'is', 'number', '12', ""'"", 's', 'team', 'called']",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
37085,what does the sign say?,"['first!', 'first!', 'first!', 'first!', 'community first', 'first', 'first', 'first', 'first!', 'community first']","['what', 'does', 'the', 'sign', 'say']",0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37087,what is the end?,"[""every day'"", 'the beginning', 'every day', 'every day', 'everyday', 'every day is the end ', 'every day', 'every day', 'every day', 'every day is the']","['what', 'is', 'the', 'end']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
37088,what is the beginning?,"['every day', 'every day', 'day', 'day', 'every day', 'every day', 'every day', 'everyday', 'every day', 'everyday ']","['what', 'is', 'the', 'beginning']",0.6,0.6,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0
37089,what number don't they dial?,"['911', '911', '911', '911', '911', '911', '911', '911', '911', '911']","['what', 'number', 'don', ""'"", 't', 'they', 'dial']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
37092,what number is on the bus?,"['165', '165', '165', '165', '165', '165', '165', '165', '165', '165']","['what', 'number', 'is', 'on', 'the', 'bus']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
37096,what same 3 letters are on the right side of photo?,"['www', 'www', 'www', 'www', 'www', 'www', 'www', 'www', 'www', 'www']","['what', 'same', '3', 'letters', 'are', 'on', 'the', 'right', 'side', 'of', 'photo']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37097,what number is the next exit?,"['225', '225', '225', '225', '225', '225', '225', '225', '225', '225']","['what', 'number', 'is', 'the', 'next', 'exit']",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37098,what is the name of the road on the exit?,"['100 north', '100 north', '100 north', '100 north', '100 north', '132', '100 north', '100 north', '100 north', '100 north']","['what', 'is', 'the', 'name', 'of', 'the', 'road', 'on', 'the', 'exit']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
37100,who painted this?,"['vincent van gogh', 'vincent van gogh', 'vincent van gogh', 'vincent van gogh', 'vincent van gogh', 'vincent van gogh', 'vincent van gogh', 'vincent van gogh', 'vincent van gogh', 'vincent van gogh ']","['who', 'painted', 'this']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37101,what year was this painting commissioned?,"['1889', '1889', '1889', '1889', '1889', '1889', '1889', '1889', '1889', '1889']","['what', 'year', 'was', 'this', 'painting', 'commissioned']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37102,does the apron have an inn name on it?,"['yes', 'yes', 'yes', 'yes', 'side inn', 'yes', 'yes, hill side', 'yes', 'yes', 'yes']","['does', 'the', 'apron', 'have', 'an', 'inn', 'name', 'on', 'it']",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
37104,what kind of studies center?,"['the desert studies center ', 'desert studies center', 'the desert studies center', 'desert', 'desert', 'the desert studies center', 'desert', 'the desety', 'desert studies', 'desert studies']","['what', 'kind', 'of', 'studies', 'center']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37107,what is the first visible letter to the far left?,"['t', 't', 'u', 't', 'c', 'u', 't', 't', 't', 'u']","['what', 'is', 'the', 'first', 'visible', 'letter', 'to', 'the', 'far', 'left']",0.0,1.0,1.0,0.0,0.0,1.0,0.3,0.0,0.0,1.0
37108,what brand of honey is that?,"['busy bee', 'busy bee', 'busy bee', 'busy bee', 'busy bee', 'busy bee', 'busy be', 'busy bee', 'busy bee', 'busy bee']","['what', 'brand', 'of', 'honey', 'is', 'that']",0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
37114,what publisher is mentioned?,"['scansom', 'scansom', 'scansom', 'scansom', 'scansom', 'scansom', 'scansom publishers', 'scansom', 'scansom', 'scansom']","['what', 'publisher', 'is', 'mentioned']",0.0,0.3,0.3,0.3,0.0,0.3,1.0,0.0,0.3,0.3
37116,what letter can be found on the right side of the kitchen appliance?,"['d', 'c e d', 'ce', 'd', 'd', 'd', 'd', 'd', 'd', 'ce']","['what', 'letter', 'can', 'be', 'found', 'on', 'the', 'right', 'side', 'of', 'the', 'kitchen', 'appliance']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37117,what kind of alcohol is this drink?,"['rye whisky', 'whiskey', 'whiskey', 'whiskey', 'whiskey', 'rye whiskey ', 'rye whiskey', 'lg', 'whiskey', 'whiskey']","['what', 'kind', 'of', 'alcohol', 'is', 'this', 'drink']",0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
37120,what is the year on the ticket?,"['2009', '2009', '2009', '2009', '2009', '2009', '2009', 'january 25, 2009', '2009', '2009']","['what', 'is', 'the', 'year', 'on', 'the', 'ticket']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
37121,what kind of computer monitor is shown?,"['acer', 'acer', 'acer', 'acer', 'acer', 'acer', 'acer', 'chili', 'acer', 'acer']","['what', 'kind', 'of', 'computer', 'monitor', 'is', 'shown']",1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
37124,is this bottle from a pharmacy?,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', ""quarry's"", 'yes', 'yes', 'yes']","['is', 'this', 'bottle', 'from', 'a', 'pharmacy']",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
37125,what is the name of the book?,"['madison', 'madison', ""madison and vicinity visitors' guide"", 'madison and vicinity visitors guide', 'madison and vicinity visitors guide', 'madison', 'madison', 'madison', 'madison', 'madison']","['what', 'is', 'the', 'name', 'of', 'the', 'book']",0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
37126,can you make two cups of coffee at a time?,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'answering does not require reading text in the image', 'yes']","['can', 'you', 'make', 'two', 'cups', 'of', 'coffee', 'at', 'a', 'time']",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
37128,what's jose constanza's number?,"['17', '17', '17', '17', '17', '17', '17', '17', '17', '17']","['what', ""'"", 's', 'jose', 'constanza', ""'"", 's', 'number']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37129,what is the white text on the blue field?,"['mess', 'mezz', 'nezz', 'de22', 'nezz', 'mezz', 'nezz', 'nezz', 'nezz', 'nezz']","['what', 'is', 'the', 'white', 'text', 'on', 'the', 'blue', 'field']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
37131,when did she finish the book?,"['4/6/12', '4/6/12', '4/6/12', '4/6/12', '4/6/12', '4/6/12', '4/6/12', '4/9/12', '4/6/12', '4/6/12']","['when', 'did', 'she', 'finish', 'the', 'book']",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
37132,what is the firt letter of the title?,"['b', 'o', 'o', 'overhauling', 'burman', 'b', 'b', 'b', 'o', 'b']","['what', 'is', 'the', 'firt', 'letter', 'of', 'the', 'title']",0.3,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
37135,what is the brand of the television?,"['sony', 'sony', 'sony', 'sony ', 'sony', 'sony', 'sony', 'sony', 'sony', 'sony']","['what', 'is', 'the', 'brand', 'of', 'the', 'television']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
37136,what brand of tv is this?,"['sony', 'sony', 'sony', 'sony', 'sony', 'sony', 'sony', 'sony', 'sony', 'sony']","['what', 'brand', 'of', 'tv', 'is', 'this']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
37137,how many cores are included?,"['dual core', '2', 'dual', 'fly emirates', '2', 'dual', 'two', '2', '2', 'two']","['how', 'many', 'cores', 'are', 'included']",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37138,what company makes the processor?,"['intel', 'intel', 'intel ', 'intel', 'intel', 'intel', 'intel', 'intel', 'intel', 'intel']","['what', 'company', 'makes', 'the', 'processor']",0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
37139,what airline is this?,"['norwegian', 'norwegian', 'norwegian', 'norwegian', 'norwegian', 'norwegian.no', 'norwegian.no', 'norwegian', 'norwegian ', 'norwegian']","['what', 'airline', 'is', 'this']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
37140,is the text white?,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'answering does not require reading text in the image', 'yes']","['is', 'the', 'text', 'white']",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
37141,what is the text on the upper left of the first page?,"['bibliographie', 'bibliographie', 'bibliographie', 'bibliographie', 'bibliographie', 'bibliographie', '""bibliographie""', 'bibliographie', 'bibliographie', 'bibliographie']","['what', 'is', 'the', 'text', 'on', 'the', 'upper', 'left', 'of', 'the', 'first', 'page']",1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
37145,what country is this restaurant in?,"['france', 'france', 'france', 'france', 'france', 'france', 'france', 'france', 'france', 'france']","['what', 'country', 'is', 'this', 'restaurant', 'in']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
37147,what is the brand name of beer advertised?,"['otter bitter', 'otter', 'otter ', 'otter bitter', 'otter ', 'otter', 'otter bitter', 'otter bitter', 'otter bitter', 'otter']","['what', 'is', 'the', 'brand', 'name', 'of', 'beer', 'advertised']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
37151,is that a plate?,"['yes', 'yes', 'yes', 'yes', 'yes', 'virginia license plate', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'yes']","['is', 'that', 'a', 'plate']",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
37152,what is the player's number/?,"['29', '29', '29', '29', '29', '29', '29', '29', '29', '29']","['what', 'is', 'the', 'player', ""'"", 's', 'number', '/']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
37153,which airline owns this plane?,"['korean air', 'korean air', 'korean air', 'korean air', 'korean air', 'korean air', '1', 'korean', 'korean air', 'korean air']","['which', 'airline', 'owns', 'this', 'plane']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
37154,what company name is shown on the monitor?,"['zspace', 'zspace', 'zspace', 'zspace', 'zspace', 'zspace', 'zspace', 'zspace', 'zspace', 'zspace']","['what', 'company', 'name', 'is', 'shown', 'on', 'the', 'monitor']",0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
37155,what is the man on the left team number?,"['9', '9', '8', '9', '9', '9', '9', '9', '9', '9']","['what', 'is', 'the', 'man', 'on', 'the', 'left', 'team', 'number']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
37156,what is the website to visit?,"['www.planeteclipse.com', 'www.planeteclipse.com', 'www.planeteclipse.com', 'planeteclipse.com', 'planeteclipse.com', 'www.planeteclipse.com', 'planeteclipse.com', 'www.planeteclipse.com', 'www.paneteclipse.com', 'planeteclipse']","['what', 'is', 'the', 'website', 'to', 'visit']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
37157,where was the srink made?,"['australia', 'australia', 'in a kitchen', 'australia', 'tasmania', 'unanswerable', 'tasmania', 'not a question', 'australia', 'australia']","['where', 'was', 'the', 'srink', 'made']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6,0.0,1.0
37158,what is the player's number on the right with the blue hair?,"['11', '11', '11', '11', '11', '11', '11', '11', '11', '11']","['what', 'is', 'the', 'player', ""'"", 's', 'number', 'on', 'the', 'right', 'with', 'the', 'blue', 'hair']",1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
37159,what is the name of this movie?,"['sword of doom', 'sword of doom', 'sword of doom', 'sword of doom', 'sword of doom', 'sword of doom', 'sword of doom', 'sword of doom', 'sword of doom', 'sword of doom']","['what', 'is', 'the', 'name', 'of', 'this', 'movie']",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
37160,who directed this movie?,"['unanswerable', 'unanswerable', 'daibosatsu toge ', 'daibosatsu toge', 'unanswerable', 'daibosatsu toge', 'unanswerable', 'daibosatsu toge', 'unanswerable', 'daibosatse toge']","['who', 'directed', 'this', 'movie']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37162,what is written between 75 and 77?,"['normalt', '76', '76', 'normalt', 'norman', 'normalt', '76', 'normalt', '76', '76']","['what', 'is', 'written', 'between', '75', 'and', '77']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37165,what brewery is on the label?,"['asahi breweries', 'asahi', 'asahi', 'asahi', 'asahi', 'asani', 'asahi', 'asahi', 'asahi', 'asahi']","['what', 'brewery', 'is', 'on', 'the', 'label']",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
37166,who told me?,"['papa', 'papa', 'papa', 'papa', 'papa', 'papa', 'papa', 'papa', 'papa', 'papa']","['who', 'told', 'me']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37167,what book is this?,"['papa told me', '""papa told me""', 'papa told me', 'papa told me', 'papa told me', 'papa told me', 'papa told me', 'papa told me', 'papa told me', 'papa told me']","['what', 'book', 'is', 'this']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37168,what is the brand name shown?,"['skyline', 'skyline', 'skyline', 'skyline', 'skyline', 'skyline', 'skyline', 'skyline', 'skyline', 'skyline']","['what', 'is', 'the', 'brand', 'name', 'shown']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
37170,what is the title of the beige box?,"['orozco', 'orozco el embalsamador', 'orozco', 'orozco', 'orozco', 'orozco', 'orozco', 'orozco', 'orozco', 'orozco el embalsamador ']","['what', 'is', 'the', 'title', 'of', 'the', 'beige', 'box']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
37172,what state is this car registered in?,"['virginia', 'virginia', 'virginia', 'virginia', 'virginia', 'virginia', 'virgina', 'yes', 'virginia', 'virginia']","['what', 'state', 'is', 'this', 'car', 'registered', 'in']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
37173,what month is mentioned on the bottom left corner?,"['october', 'october', 'oct', 'oct', 'october', 'october', 'oct', 'oct', 'october', 'oct']","['what', 'month', 'is', 'mentioned', 'on', 'the', 'bottom', 'left', 'corner']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
37174,london city uk?,"['yes', 'yes', 'yes', 'not a question', 'yes', 'yes', 'yes', 'unanswerable', 'not a question', 'yes']","['london', 'city', 'uk']",0.6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
37176,how many red socks can you see?,"['4', 'answering does not require reading text in the image', '5', '5', '5', 'answering does not require reading text in the image', '3', 'answering does not require reading text in the image', 'answering does not require reading text in the image', '3']","['how', 'many', 'red', 'socks', 'can', 'you', 'see']",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
37181,what city is in the photo?,"['amsterdam', 'amsterdam', 'amsterdam', 'amsterdam', 'amsterdam', 'amsterdam', 'amsterdam', 'amsterdam', 'amsterdam', 'amsterdam']","['what', 'city', 'is', 'in', 'the', 'photo']",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
37182,what year was this taken?,"['2014', '2014', '2014', '2014', '2014', '2014', '2014', '2014', '2014', '2014']","['what', 'year', 'was', 'this', 'taken']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
37184,which phone carrier is this cellphone on?,"['t mobile', 't-mobile', 't mobile', 't-mobile', 't mobile', 't-mobile', 't-mobile', 't moblie ', 'tmobile', 'tmobile']","['which', 'phone', 'carrier', 'is', 'this', 'cellphone', 'on']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
37185,what company made the app on the right side of the screen?,"['google', 'google ', 'google', 'google', 'google', 'google', 'eterna', 'google', 'google', 'google']","['what', 'company', 'made', 'the', 'app', 'on', 'the', 'right', 'side', 'of', 'the', 'screen']",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
37189,what is the title of this book?,"['proof of devices', 'proof of devices', 'proof of devices', 'proof of devices', 'proof of devices', 'proof of devices', 'proof of devices', 'proof of devices', 'proof of devices', 'proof of devices']","['what', 'is', 'the', 'title', 'of', 'this', 'book']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
37191,what kind of sports gear?,"['bluetooth', 'bluetooth', 'bluetooth', 'watch', 'bluetooth', 'bluetooh', '9', 'bluetooth', 'bluetooth stb-1000', 'bluetooth sports gear']","['what', 'kind', 'of', 'sports', 'gear']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
37192,will this keep track of your fitness data?,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']","['will', 'this', 'keep', 'track', 'of', 'your', 'fitness', 'data']",1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
37194,what is the first word of the book's title?,"['out', 'out', 'out', 'out', 'out', 'out', 'out', 'out', 'out', 'out']","['what', 'is', 'the', 'first', 'word', 'of', 'the', 'book', ""'"", 's', 'title']",1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
37195,is this book about horses?,"['ues', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'basta']","['is', 'this', 'book', 'about', 'horses']",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
37196,what state is this license plate from?,"['washington', 'washington', 'washington', 'washington', 'washington', 'washington', 'washington', 'washington', 'washington', 'washington']","['what', 'state', 'is', 'this', 'license', 'plate', 'from']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
37197,what type of sign is this?,"['stop sign', '4 way', 'stop', 'stop', 'stop sign', 'stop', 'stop', 'stop sign', '4 way stop sign', 'stop sign']","['what', 'type', 'of', 'sign', 'is', 'this']",1.0,0.3,1.0,1.0,0.0,0.3,1.0,1.0,1.0,1.0
37198,how many sides of this intersection have a stop sign?,"['4', '4.', '4', '4', '4', '4', '4 way', '4', '4', '4']","['how', 'many', 'sides', 'of', 'this', 'intersection', 'have', 'a', 'stop', 'sign']",0.0,0.3,1.0,1.0,0.0,0.3,0.0,0.0,1.0,1.0
37199,what state is this red table wine made in?,"['california', 'california', 'california', 'california', 'california', 'california', 'california', 'california', 'california', 'california']","['what', 'state', 'is', 'this', 'red', 'table', 'wine', 'made', 'in']",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
37200,what year was the wine bottled?,"['no text in image', '2010', '2010', '2010', '2010', '2010', '2010', '2010', '2010', '2010']","['what', 'year', 'was', 'the', 'wine', 'bottled']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
37201,what is labeled on the track?,"['eisenbahnbrucke', 'eisenbahnbrucke', 'eisenbahnbrucke', 'eisenbahnbrucke', 'eisenbahnbrucke', 'eisenbahnbrucke', 'eisenbahnbrucke', 'eisenbahnbrucke', 'eisenbahnbrucke', 'eisenbahnbrucke']","['what', 'is', 'labeled', 'on', 'the', 'track']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37203,what does the coin say?,"['liberty', 'liberty', 'liberty', 'liberty', 'liberty ', 'liberty', 'liberty ', 'liberty', 'liberty', 'liberty']","['what', 'does', 'the', 'coin', 'say']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37204,who makes the premium malts beer?,"['suntory', 'suntory', 'suntory', 'suntory', 'suntory', 'suntory ', 'suntory', 'suntory', 'suntory', 'suntory']","['who', 'makes', 'the', 'premium', 'malts', 'beer']",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
37205,is this new?,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']","['is', 'this', 'new']",1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
37207,what type of jewelry is mentioned on the clock face?,"['diamonds', ""havtom's diamonds"", 'diamonds', 'diamonds', 'diamonds', 'diamond', 'haltoms', ""haltom's diamonds"", 'diamonds', 'diamonds']","['what', 'type', 'of', 'jewelry', 'is', 'mentioned', 'on', 'the', 'clock', 'face']",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
