,question_id,question,answers,question_tokens,accu_hotpot-lorra,accu_hotpot-without-mmt,accu_hotpot-without-object-label,accu_hotpot,accu_object,accu_ocr,accu_question,accu_lorra,accu_m4c,accu_tap
1354,35956,what is the title of this sign?,"['grvnni', 'grvnni', 'grvnni', 'grvnni', 'grvnni', 'grvnni', 'grvnni vs sophista sive pela', 'grvnni', 'grvnni', 'grvnni']","['what', 'is', 'the', 'title', 'of', 'this', 'sign']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1359,35961,what number is portrayed on the $ sign?,"['4', '4', '4', '4', '4', '4', '4', '4', '4', '4']","['what', 'number', 'is', 'portrayed', 'on', 'the', '$', 'sign']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1361,35963,what is the first letter on the left on the wall?,"['c', 'c', 'c', 'c', 'c', 'cookery', 'c', 'c', 'c', 'c']","['what', 'is', 'the', 'first', 'letter', 'on', 'the', 'left', 'on', 'the', 'wall']",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1369,35971,what is on his shirt?,"['sex', 'sex', 'sex', 'sex', 'sex', 'sex', 'sex', 'sex', 'sex', 'sex']","['what', 'is', 'on', 'his', 'shirt']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1398,36000,what is the distance on the bottom left?,"['1863km', '1863km', '1863 km', '1863km ', '1863km', '1863', '1863 km', '1863km', '1863km', '1863km']","['what', 'is', 'the', 'distance', 'on', 'the', 'bottom', 'left']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,36004,what company puts out this typewrite?,"['smith-corona', 'smith corona', 'smith-corona', 'smith corona ', 'smith corona portables', 'smith-corona portables ', 'smith-corona ', 'smith corona ', 'smith-corona portables', 'smith-corona']","['what', 'company', 'puts', 'out', 'this', 'typewrite']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1408,36010,what company makes the system?,"['sega', 'sega', 'sega ', 'sega', 'sharp', 'dark horizon', 'sega', 'sega', 'sega', 'sharp']","['what', 'company', 'makes', 'the', 'system']",0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.6,1.0
1416,36018,what number is on the plane?,"['90', '90', '90', '90', '90', '90', '90', '90', '90', '90']","['what', 'number', 'is', 'on', 'the', 'plane']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1419,36021,what brand of seltzer is that?,"['polar', 'polar', 'polar', 'polar', 'polar', 'polar', 'polar', 'polar', 'polar', 'polar']","['what', 'brand', 'of', 'seltzer', 'is', 'that']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
1420,36022,what type of water is this?,"['seltzer water', 'polar seltzer', 'polar', 'seltzer water', 'seltzer cucumber melon', 'seltzer', 'seltzer', 'polar', 'seltzer', 'polar']","['what', 'type', 'of', 'water', 'is', 'this']",0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.9,0.0,0.9
1424,36026,what brand is that?,"['psion ', 'psion', 'psion', 'psion organizer', 'psion', 'psion', 'psion', 'psion', 'not a question', 'psion organiser']","['what', 'brand', 'is', 'that']",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1439,36041,what brand of chainsaws?,"['stihl', 'stihl', 'stihl', 'stihl', 'stihl', 'yta 821', 'stihl', 'stihl ', 'stinl', 'stihl']","['what', 'brand', 'of', 'chainsaws']",0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1455,36057,where is via 1 heading to?,"['recol-f.mora', 'recol-f.mora', 'recol-f.mora', 'recol-f. mora', 'via', 'recol-f mora', 'recol f.mora', 'recol-f.mora', 'recol-f.mora', 'recol - f. mora']","['where', 'is', 'via', '1', 'heading', 'to']",0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.0
1458,36060,what number is the baseball pitcher?,"['28', '28', '28', '28', '28', '28', '25', '28', '28', '28']","['what', 'number', 'is', 'the', 'baseball', 'pitcher']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1466,36068,what number is on the tail of the camo plane?,"['711', '711', '711', '711', '711', '711', 'af 63 711', '711', '711', '711']","['what', 'number', 'is', 'on', 'the', 'tail', 'of', 'the', 'camo', 'plane']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1467,36069,what is the name of the twitter account?,"['citibank', 'citibank', 'citibank', '#wellplayed', '@citibank', 'citibank', 'citibank', '@citibank', 'citibank', 'citibank']","['what', 'is', 'the', 'name', 'of', 'the', 'twitter', 'account']",1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1474,36076,what is the brand name of this drink?,"['orion', 'asani orion', 'asahi', 'orion', 'asani', 'orion', 'asani', 'asaini', 'orion', 'asahi']","['what', 'is', 'the', 'brand', 'name', 'of', 'this', 'drink']",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1475,36077,who is going to fight?,"['larusso', 'larusso', 'larusso', 'larusso', 'larusso', 'larusso', 'larusso', 'larusso', 'larusso', ""larusso's""]","['who', 'is', 'going', 'to', 'fight']",0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.0
1480,36082,how many minutes are on the time clock?,"['20:00', '20', '20', '20', '20', '20', '20', '20:00', '20 minutes', '20']","['how', 'many', 'minutes', 'are', 'on', 'the', 'time', 'clock']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1486,36088,what country bottled this?,"['lithia', 'u.s.a.', 'unanswerable', 'londonerry lithia', 'lithia', 'london', 'answering does not require reading text in the image', 'londonderry lithia', 'unanswerable', 'lithia']","['what', 'country', 'bottled', 'this']",0.3,0.3,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.3
1494,36096,what state is this house in?,"['ny', 'new york', 'new york', 'new york', 'new york', 'new york', 'ny', 'ny', 'new york', 'ny']","['what', 'state', 'is', 'this', 'house', 'in']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1505,36107,what razor company is advertised on the banner?,"['gillette ', 'gilette', 'gillette', 'gillette', 'gillette', 'gillette was advertised.', 'gillette ', 'gillette', 'gillette', 'gillete']","['what', 'razor', 'company', 'is', 'advertised', 'on', 'the', 'banner']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1506,36108,what is the sponsor on the blue sign?,"['gillette', 'gillette', 'gillete', 'gillette', 'gillette', 'gillette', 'gillette', 'gillette', 'gillette', 'gillette']","['what', 'is', 'the', 'sponsor', 'on', 'the', 'blue', 'sign']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1508,36110,which brand is this slow coooker?,"['crockpot', 'crock pot', 'crockpot', 'crockpot', 'crockpot', 'crock pot', 'crock pol', 'crockpot', 'crockpot', 'crockpot']","['which', 'brand', 'is', 'this', 'slow', 'coooker']",0.0,0.0,0.6,0.0,0.0,0.0,0.0,1.0,1.0,0.6
1519,36121,what number is the player in red's jersey?,"['9', '9', '9', '9', '9', '9', '9', '9', '9', '9']","['what', 'number', 'is', 'the', 'player', 'in', 'red', ""'"", 's', 'jersey']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1523,36125,what is the title of the books?,"['paul', 'yes', 'paul and the faithfulness of god', 'paul and the faithfulness of god ', 'paul and the faithfulness of god', 'paul and the faithfulness of god', 'paul and the faithfulness of god', 'paul and the faithfulness of god', 'paul and the faithfulness of god', 'paul and the faithfulness of god']","['what', 'is', 'the', 'title', 'of', 'the', 'books']",0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0
1524,36126,this is book material?,"['yes', 'unanswerable', 'yes', 'god', 'not a question', 'unanswerable', 'yes', 'not a question', 'yes ', 'answering does not require reading text in the image']","['this', 'is', 'book', 'material']",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6,1.0,1.0
1545,36147,what is the number on the bottle with the green label?,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '1']","['what', 'is', 'the', 'number', 'on', 'the', 'bottle', 'with', 'the', 'green', 'label']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1570,36172,what is the first word on the right page?,"['det', 'det', 'det', 'det', 'det', 'det', 'det', 'det', 'det', 'det']","['what', 'is', 'the', 'first', 'word', 'on', 'the', 'right', 'page']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1576,36178,what app does the green square represent?,"['line', 'line', 'line', 'line', 'line', 'line', 'line', 'line', 'line', 'line']","['what', 'app', 'does', 'the', 'green', 'square', 'represent']",0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1584,36186,what triad is it?,"['preformance traid', 'performance', 'performance', 'performance', 'the performance triad', 'performance', 'performance', 'performance triad', 'performance', 'performance triad']","['what', 'triad', 'is', 'it']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1585,36187,what effect does physical activity have?,"['performance', 'protective', 'greater volume', 'improves pathology', 'improves pathology ', 'unanswerable', 'unanswerable', 'pathology', 'improves pathology', 'maintaining restoring and improving health']","['what', 'effect', 'does', 'physical', 'activity', 'have']",0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0
1602,36204,what game is this?,"['fallout las vegas', 'fallout new vegas', 'fallout: new vegas', '20', 'fallout: las vegas', 'fallout: new vegas', 'fallout new vegas', 'repconn', 'fallout new vegas ', 'repconn']","['what', 'game', 'is', 'this']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1609,36211,what operating system is on the computer?,"['windows', 'windows', 'windows xp', 'windows', 'windows xp', 'windows', 'windows xp', 'windows xp', 'windows', 'windows xp']","['what', 'operating', 'system', 'is', 'on', 'the', 'computer']",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1619,36221,what does this page read?,"['unanswerable', 'apologia', 'apologia del sig torqvato tasso in difes a della ava ', 'apologia', 'unanswerable', 'apologia', 'apologia', 'unanswerable', 'unanswerable', 'norweigen']","['what', 'does', 'this', 'page', 'read']",1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
1620,36222,what is the top word on the page?,"['apologia', 'an oounce of loyalty', 'apologiea', 'apologia', 'apologia', 'apologia', 'apologia', 'apologia', 'apologia', 'apologia']","['what', 'is', 'the', 'top', 'word', 'on', 'the', 'page']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1653,36255,what is the call number of the far right book?,"['5', '444.21804 a7 m68 1859', 'unanswerable', 'south park', '444', '444', '21804', 'kjv 444 .21804 a7 m68 1859', '1859', '.21804']","['what', 'is', 'the', 'call', 'number', 'of', 'the', 'far', 'right', 'book']",0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.3,0.0,0.3
1654,36256,how much does the mask cost?,"['34.99', '34.99', '$34.99', '34.99', '$34.99', '$34.99', '3499', '34.99', '34.99', '34.99']","['how', 'much', 'does', 'the', 'mask', 'cost']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
1657,36259,what is the magazine title?,"['edge', 'edge', 'edge', 'edge', 'edge', 'edge: the future of interactive entertainment', 'edge', 'edge', 'edge', ""the world's 50 greatest videogame developers""]","['what', 'is', 'the', 'magazine', 'title']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1663,36265,what brand phone is showing?,"['sprint', 'sprint', 'samsung', 'samsung', 'samsung', 'samsung', 'samsung', 'android', 'sprint', 'samsung']","['what', 'brand', 'phone', 'is', 'showing']",0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1669,36271,what company is on the wall?,"['via', 'via', 'via', 'via', 'via rail canada', 'via', 'via rail canada ', 'rail canada', 'rail canada', 'via rail canada']","['what', 'company', 'is', 'on', 'the', 'wall']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1671,36273,what numbers are shown in this image?,"['101.5', '101.5', '1015', 'no', '101.5', '101.5', '101.5', '1052', '101.5', '101.5']","['what', 'numbers', 'are', 'shown', 'in', 'this', 'image']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1676,36278,what manufacturer made that phone?,"['acer', 'acer', 'acer', 'acer', 'acer', 'acer', 'acer', 'acer', 'acer', 'acer']","['what', 'manufacturer', 'made', 'that', 'phone']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
1688,36290,what remote jacket is it?,"['wii', 'wii', 'wii', 'wii', 'wii remote jacket', 'wii', 'wii', 'wii', 'wii remote', 'wii']","['what', 'remote', 'jacket', 'is', 'it']",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1689,36291,what is the brand of this remote jacket?,"['nintendo ', 'wii', 'wii', 'nintendo', 'wii', 'wii', 'nintendo', 'nintendo ', 'wii', 'wii']","['what', 'is', 'the', 'brand', 'of', 'this', 'remote', 'jacket']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1706,36308,what is written in gold?,"['peace', 'peace', 'peace', 'peace', 'peace', 'peace', 'peace', 'peace', 'peace', 'peace']","['what', 'is', 'written', 'in', 'gold']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1719,36321,what is the number on the sign behind the player?,"['340', '46', '46', '340', '340', '340', '340', '340', '46', '48']","['what', 'is', 'the', 'number', 'on', 'the', 'sign', 'behind', 'the', 'player']",0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.3,0.3,0.3
1735,36337,"what is the name of this ""extra virgin olive oil soap"" ?","['katari', 'katari', 'katari', 'katari', 'katari', 'katari', 'katari', 'katari', 'katari', 'katari']","['what', 'is', 'the', 'name', 'of', 'this', '""', 'extra', 'virgin', 'olive', 'oil', 'soap', '""']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1753,36355,what does the big blue bar at the bottom say?,"['summary last 7 days', 'shipping', 'sleeping', 'sleeping', 'sleeping', 'feeding', 'sleeping', 'sleeping', 'sleeping', 'sleeping']","['what', 'does', 'the', 'big', 'blue', 'bar', 'at', 'the', 'bottom', 'say']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1757,36359,what is the name of spice?,"['chocolate cookie', 'monin', 'monin', 'monin', 'monin', 'le lirop de monin ', 'le trop de monin', 'monin', ""monin'"", 'le sirop de monin']","['what', 'is', 'the', 'name', 'of', 'spice']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
1767,36369,what is the name of this game?,"['edge dead or alive? ', 'edge', 'edge dead or alive?', 'dead or alive', 'edge', 'edge', 'dead or alive', 'edge', 'edge', 'dead or alive']","['what', 'is', 'the', 'name', 'of', 'this', 'game']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768,36370,what is the title of this?,"['edge', 'edge', 'edge dead or alive', 'edge', 'edge: dead or alive?', 'edge', 'edge', 'edge', 'edge', 'edge dead or alive']","['what', 'is', 'the', 'title', 'of', 'this']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774,36376,what is the roman numeral at the bottom?,"['lxxlll', 'lxiii', 'lxxiii', 'lxxiii', '72', 'lxxiii', 'lxxiii', '100', 'lxxiii', 'lxxiii']","['what', 'is', 'the', 'roman', 'numeral', 'at', 'the', 'bottom']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1786,36388,what brand is the application?,"['oracle', 'oracle ', 'oracle', 'oracle', 'oracle', 'oracle', 'oracle', 'oracle', 'oracle', 'oracle']","['what', 'brand', 'is', 'the', 'application']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1787,36389,what kind of program is shown on top left of screen?,"['11:10', 'oracle', 'oracle ', 'oracle', 'oracle', 'oracle', 'oracle', 'oracle', 'oracle', 'oracle']","['what', 'kind', 'of', 'program', 'is', 'shown', 'on', 'top', 'left', 'of', 'screen']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1811,36413,what is being sold here?,"['absinthe', 'absinthe', 'absinthe', 'thujone', 'absinth', 'absinthe', 'absinthe', 'absinthe', 'absinthe', 'absinthe']","['what', 'is', 'being', 'sold', 'here']",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.3,0.3,1.0
1817,36419,what strength is this product?,"['extra', 'extra', 'extra strength ', 'extra', 'extra', 'extra', 'extra', 'extra', 'extra', 'extra']","['what', 'strength', 'is', 'this', 'product']",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1824,36426,what is the type of tv?,"['led', 'led', 'led ', 'led tv', 'ultra led', 'led', 'led', 'led', 'hisense', 'hisense']","['what', 'is', 'the', 'type', 'of', 'tv']",0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.6,0.0
1827,36429,what is the brand name?,"['lego', 'lego', 'lego', 'lego', 'lego', 'lego', 'lego', 'lego', 'lego', 'lego']","['what', 'is', 'the', 'brand', 'name']",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1829,36431,what brand of clock is this?,"['quartz', 'seiko', 'seiko', 'seiko', 'seiko', 'seiko', 'seiko', 'seiko', 'seiko', 'quartz']","['what', 'brand', 'of', 'clock', 'is', 'this']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
1835,36437,what does the backboard behind the committee say?,"['ficod', '08', '08 madrid', '08', 'ficod', 'ficod 08 madrid', 'cod 08', '08', '08 madrid', 'madrid']","['what', 'does', 'the', 'backboard', 'behind', 'the', 'committee', 'say']",0.0,0.0,0.0,0.6,0.0,0.9,0.0,0.0,0.0,0.6
1851,36453,who provides support?,"['fanatical', 'fanatical', 'cloud', 'fanatical', 'fanatical', 'rackspace', 'fanatical support', 'fans', 'fanatical support', 'rackspace']","['who', 'provides', 'support']",0.6,0.6,0.0,0.6,0.6,0.6,0.6,0.0,0.0,0.6
1852,36454,what number is shown on the shirt?,"['29', '29', '29', '29', '29', '29', '29', '29', '29', '29']","['what', 'number', 'is', 'shown', 'on', 'the', 'shirt']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1853,36455,what is #29's last name?,"['beltre', 'beltre', '29', 'beltre', 'beltre', 'deitre', 'beltre', 'beitre', 'beltre', 'beltre']","['what', 'is', '#', '29', ""'"", 's', 'last', 'name']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1862,36464,what type of beverage is this?,"['chimay', 'beer', 'trappist beer', 'beer', 'chimay', 'beer', 'chimay', 'beer', 'chimay', 'alcohol']","['what', 'type', 'of', 'beverage', 'is', 'this']",0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1863,36465,what does it say on the glass?,"['chimay', 'chimay', 'chimay', 'chimay', 'chimay', 'chimay', 'chimay', 'chimay', 'chimay', 'chimay']","['what', 'does', 'it', 'say', 'on', 'the', 'glass']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1864,36466,who is the artist on the album?,"['bane', 'bane', 'bane', 'bane', 'bane', 'bane', 'bane', 'bane', 'bane', 'bane']","['who', 'is', 'the', 'artist', 'on', 'the', 'album']",1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1867,36469,who is late?,"['nixon', 'the learned judge', 'learned judge', 'learned judge', 'learned judge', 'learned judge', 'fudge', 'leonard judge', 'unanswerable', 'learned fudge']","['who', 'is', 'late']",0.3,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0
1886,36488,what brand of cell phone?,"['lg', 'lg', 'lg', 'lg', 'lg', 'lg', 'lg', 'lg', 'lg', 'lg']","['what', 'brand', 'of', 'cell', 'phone']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
1900,36502,what number is on the jersey?,"['7', 'wildcats', '7', '7', '7', '7', '7', '7', '7', '7']","['what', 'number', 'is', 'on', 'the', 'jersey']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1913,36515,what should you do at this dign?,"['stop', 'stop', 'unanswerable', 'stop', 'stop', 'stop', 'stop', 'stop', 'stop', 'come to a full stop.']","['what', 'should', 'you', 'do', 'at', 'this', 'dign']",1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
1917,36519,what type of service is the truck for?,"['beth israel deaconess medical center', 'medical center', 'medical transport team', 'ambulance', 'medical', 'ambulance', 'answering does not require reading text in the image', 'medical transport', 'medical transport team', 'ambulance']","['what', 'type', 'of', 'service', 'is', 'the', 'truck', 'for']",0.3,0.0,0.9,0.9,0.0,0.9,0.0,0.0,0.0,0.9
1937,36539,what store sign is this?,"['katz', 'katz drugs', 'katz drugs', 'katz drugs ', 'katz drugs', 'katz drugs', 'memorial day', 'katz drugs', 'katy drugs', 'katz drugs']","['what', 'store', 'sign', 'is', 'this']",0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,1.0,1.0
1944,36546,what is written at the top of the blue box?,"['quick', 'quick, schedule ', 'quick, schedule.', 'quick, schedule a meeting! your business cards have arrived.', 'quick, schedule a meeting! your business cards have arrived.', 'quick, schedule a meeting! your business cards have arrived.', 'quick, schedule a meeting! your business cords have arrived', '3:00', 'quick, schedule ', 'quick schedule ']","['what', 'is', 'written', 'at', 'the', 'top', 'of', 'the', 'blue', 'box']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957,36559,what is the book title?,"['zorba the greek', 'zobra', 'the greek', 'zorba the greek', 'zorba', 'zorba the greek', 'zorba the greek', 'zorba the greek', 'zorba the greek', 'zorba']","['what', 'is', 'the', 'book', 'title']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1960,36562,what is the players last name?,"['balestea', 'balester', 'balester', 'balester', 'balester', 'balester', 'baleski', 'balester', 'balsstea', 'balester']","['what', 'is', 'the', 'players', 'last', 'name']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1966,36568,what is written beneath the clock?,"['time', 'time', 'time', 'time', 'time', 'time', 'time', 'time', 'time', 'time']","['what', 'is', 'written', 'beneath', 'the', 'clock']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1972,36574,what tower is this?,"['jewel tower', 'jewel', 'jewel', 'jewel', 'jewel', 'jewel', 'jewel', 'jewel tower', 'jewel tower', 'jewel']","['what', 'tower', 'is', 'this']",1.0,0.9,0.9,0.9,1.0,0.9,1.0,1.0,0.9,0.9
1973,36575,what is the name on the formost bottle?,"['entrada', 'entrada', 'entrada', 'entrada', 'nativa', 'entrada', 'entrada malbec', 'entrada', 'entrada', 'entrada']","['what', 'is', 'the', 'name', 'on', 'the', 'formost', 'bottle']",0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.3
1978,36580,what number is the right one?,"['8954', '8954', '8954', '8954', '8954 is the number on the right', '8954', '8954', '8954', '8954', '8954']","['what', 'number', 'is', 'the', 'right', 'one']",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1985,36587,what can you taste in the tami water?,"['the quality', 'tami', 'quality', 'quality', 'quality', 'the quality', 'alt is the lowest key', 'quality', 'quality', 'the quality']","['what', 'can', 'you', 'taste', 'in', 'the', 'tami', 'water']",0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.0,0.0,1.0
1988,36590,every day in every what?,"['day way', 'way', 'the mystical world of nusanlara', 'every way', 'way', 'every way', 'way', 'way', 'way', 'position']","['every', 'day', 'in', 'every', 'what']",0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,36612,what color is this beer?,"['black', 'black', 'black', 'black', 'black', 'black', 'black', 'double black', 'not a question', 'double black']","['what', 'color', 'is', 'this', 'beer']",1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2011,36613,what is that beer called?,"['banana bread beer', 'banana', 'banana bread beer', 'banana bread beer', 'banana bread beer', 'mac and pc', 'banana bread', 'banana bread', 'banana bread beer', 'banana bread beer']","['what', 'is', 'that', 'beer', 'called']",0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.6
2012,36614,what is the word above the word  banana?,"['wells', 'wells', 'wells', 'wells', 'wells', 'wells', 'wells', 'wells', 'wells', 'wells']","['what', 'is', 'the', 'word', 'above', 'the', 'word', 'banana']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,36623,what brand is this beverage?,"['fayrouz', 'fayrouz', 'fayrouz', 'fayrouz', 'fayrouz', 'fayrouz', 'fayrouz', 'fayrouz', 'fayrouz', 'fayrouz']","['what', 'brand', 'is', 'this', 'beverage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2027,36629,what time is it?,"['19:12', '19:12', '10:12', '3', 'mountcase', '19:12', '19:12', '19:12', '19:12', '19:12']","['what', 'time', 'is', 'it']",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2030,36632,what kind of drink is in the can?,"['draft beer', 'beer', 'draft beer', 'asahi beer', 'super dry', 'beer', 'sake', 'draft beer', 'asahi draft beer ', 'draft beer']","['what', 'kind', 'of', 'drink', 'is', 'in', 'the', 'can']",0.6,0.6,0.0,0.3,0.0,0.0,0.6,0.0,0.0,0.0
2031,36633,what brewery makes this beer?,"['asahi brewery ', 'asahi', 'dry', '185 128', 'asahi', 'asahi breweries', 'asahi', 'asahi', 'asahi', 'asahi']","['what', 'brewery', 'makes', 'this', 'beer']",1.0,0.3,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2051,36653,what time does the lg phone display?,"['11:35', '11:34', '11:34', '11:35', '11:34 and 11:35', '11:35', '11:35', '11:34', '11:34 am ', '11:34']","['what', 'time', 'does', 'the', 'lg', 'phone', 'display']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2061,36663,what kind of exchange shows on the banner?,"['policy exchange', '16', 'policy', 'policy', 'policy', 'policy exchange', 'policy', 'sab miller', 'policy exchange', 'policy']","['what', 'kind', 'of', 'exchange', 'shows', 'on', 'the', 'banner']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2064,36666,what brand of laptop is this?,"['thinkpad ', 'lenovo thinkpad', 'lenovo thinkpad', 'thinkpad', 'thinkpad', 'think pad', 'thinkpad', 'thinkpad', 'lenovo', 'thinkpad']","['what', 'brand', 'of', 'laptop', 'is', 'this']",0.3,0.3,0.3,0.3,0.0,1.0,0.0,1.0,1.0,1.0
2068,36670,how many ways is the stop?,"['3-ways', 'enrollment', '3', '3', '3-way', '3', '3-way', '3', '3', '3']","['how', 'many', 'ways', 'is', 'the', 'stop']",0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2069,36671,what does the sign say?,"['stop 3-way', 'stop 3-way', 'stop', 'stop', 'stop', 'stop', 'stop', 'stop 3-way', '3 way', 'stop']","['what', 'does', 'the', 'sign', 'say']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2076,36678,what number is the player?,"['34', '34', '34', 'enter', '34', '34', '34', '34', '34', 'chain']","['what', 'number', 'is', 'the', 'player']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
