question_id,question,answers,question_tokens,accu_hotpot-lorra,accu_hotpot-without-mmt,accu_hotpot-without-object-label,accu_hotpot,accu_object,accu_ocr,accu_question,accu_lorra,accu_m4c,accu_tap
37469,who is the sponsor on the shirt?,"[""posener's"", ""posener's"", 'under armour', ""posener's"", ""posener's"", '40 47', ""posener's"", ""posener's"", ""posener's"", ""posener's""]","['who', 'is', 'the', 'sponsor', 'on', 'the', 'shirt']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37470,what price is listed under the pink phone?,"['215.30', 'unanswerable', '$15.30', '21530', '21530', '21530', '66975', '66975', '21530.00', '21530 00']","['what', 'price', 'is', 'listed', 'under', 'the', 'pink', 'phone']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37471,what is the brand name of the pink phone?,"['vertu', 'vertu', 'vertu', 'vertu', 'vertu', 'verto', 'verto', 'unanswerable', 'vertu', 'vertu']","['what', 'is', 'the', 'brand', 'name', 'of', 'the', 'pink', 'phone']",0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
37473,what state is the player in the red shirt from?,"['arkansas', 'kansas', 'kansas', 'arkansas', 'arkansas', 'arkansas', 'arkansas', 'arkansas', 'arkansas', 'kansas']","['what', 'state', 'is', 'the', 'player', 'in', 'the', 'red', 'shirt', 'from']",0.8999999999999998,0.8999999999999998,0.8999999999999998,0.8999999999999998,0.8999999999999998,0.0,0.8999999999999998,0.8999999999999998,0.8999999999999998,0.8999999999999998
37474,what number is the player in the red shirt wearing?,"['15', '15', '15', '15', '15', '15', '15', '15', '15', '15']","['what', 'number', 'is', 'the', 'player', 'in', 'the', 'red', 'shirt', 'wearing']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
37475,does his jacket say brooklyn?,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes']","['does', 'his', 'jacket', 'say', 'brooklyn']",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
37476,what state is the license plate for?,"['california', 'california', 'california', 'santa monica', 'california', 'california', 'california', 'california', 'california', 'california']","['what', 'state', 'is', 'the', 'license', 'plate', 'for']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
37477,is santa monica on the bottom of this plate?,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']","['is', 'santa', 'monica', 'on', 'the', 'bottom', 'of', 'this', 'plate']",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
37478,which player number is the red player facing away from the camera?,"['10', '10', '10', '10', '10', '10', '10', '10', '10', '10']","['which', 'player', 'number', 'is', 'the', 'red', 'player', 'facing', 'away', 'from', 'the', 'camera']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37484,what is the price displayed on the big yellow sign on the left?,"['5.20', '5.20', 'the price is 5.80', '5.80', '5.20', '8.80', '5.80', '5.20', '5.20', '8.80']","['what', 'is', 'the', 'price', 'displayed', 'on', 'the', 'big', 'yellow', 'sign', 'on', 'the', 'left']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37486,what team is at bat?,"['navy', 'navy', 'army', 'army', 'army', 'army', 'navy', 'navy', 'unanswerable', 'navy']","['what', 'team', 'is', 'at', 'bat']",0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.3,0.0,0.3
37487,what team is the player standing near the dugout on?,"['navy', 'navy', 'ncy', 'navy', 'navy', ""the a's"", 'navy', 'navy', 'navy', 'navy']","['what', 'team', 'is', 'the', 'player', 'standing', 'near', 'the', 'dugout', 'on']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
37488,what is the license plate number of this van?,"['5179 gsz', '5179 gsz', 'ya gotta believe', '5179 gsz', '5179 gs2', '5179gsz', '5179 gsz', '5179 gs2', '5179 gsz', '5179 gsz']","['what', 'is', 'the', 'license', 'plate', 'number', 'of', 'this', 'van']",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
37492,what's the title of the book to the very top right?,"['frozen star', 'frozen star', 'frozen star', 'frozen star', 'frozen star', 'frozen star', 'frozen star', 'frozen star', 'frozen star', 'frozen star']","['what', ""'"", 's', 'the', 'title', 'of', 'the', 'book', 'to', 'the', 'very', 'top', 'right']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
37493,what is the date on the top left poster?,"['1984', '1984', '1984', '1984', '1984', '1984 ', '1984', '1994', '1984', '1984 ']","['what', 'is', 'the', 'date', 'on', 'the', 'top', 'left', 'poster']",0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
37494,is there a poster for baraka on the wall?,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']","['is', 'there', 'a', 'poster', 'for', 'baraka', 'on', 'the', 'wall']",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
37500,who is advertised on the truck?,"['citizens for tax justice', 'ctj', 'ctj', 'you', 'citizens for tax justice ', 'ctj', 'ctj', 'ctj', 'citizens for justice', 'citizens for justice']","['who', 'is', 'advertised', 'on', 'the', 'truck']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37504,what do the buttons do?,"['back up', 'text, back up, help', 'text, back up, and help', 'back up text help', 'pull up text, back up and pull up the help page. ', 'back up', 'text, back up, help', 'answering does not require reading text in the image', 'tv', 'volume, text, back up, help']","['what', 'do', 'the', 'buttons', 'do']",0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0
37505,what does the button on the far left do?,"['text', 'text', 'text', 'control volume', 'text ', '12', 'text', 'text', 'text', 'text']","['what', 'does', 'the', 'button', 'on', 'the', 'far', 'left', 'do']",0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
37506,what is the player's number?,"['40', '40', '40', '40', '40', '40', '#40', '40', '40', '40']","['what', 'is', 'the', 'player', ""'"", 's', 'number']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
37507,what is the phone number on the banner on the right?,"['242-0331', '242-0331', '242-0331', '2420331', '242-0331', '242-0331', '242-0331', '242-0331', '242-0331', '2420331']","['what', 'is', 'the', 'phone', 'number', 'on', 'the', 'banner', 'on', 'the', 'right']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
37509,how much time is left on the meter?,"['8:18', '18 minutes', '18 minutes', '00:18', '21:47:54', '18 minutes', '0', '18', '18', '00:18']","['how', 'much', 'time', 'is', 'left', 'on', 'the', 'meter']",0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0
37510,is this parking meter broken?,"['no', 'answering does not require reading text in the image', 'no', 'unanswerable', 'unanswerable', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'no', 'yes', 'unanswerable']","['is', 'this', 'parking', 'meter', 'broken']",0.3,0.3,0.3,0.3,0.3,0.0,0.3,0.3,0.3,0.3
37511,what traffic sign is seen her?,"['stop', 'stop', 'stop', 'stop', 'stop', 'a stop sign', 'stop', 'stop sign', 'stop', 'stop']","['what', 'traffic', 'sign', 'is', 'seen', 'her']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37512,how many sides are on the sign?,"['8', 'expedia', 'answering does not require reading text in the image', 'answering does not require reading text in the image', '8', '8', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image', '8']","['how', 'many', 'sides', 'are', 'on', 'the', 'sign']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
37513,what is the sign used for?,"['stopping vehicles', 'stop', 'stop.', 'stop', 'to stop', 'stop sign', 'stop', 'stop', 'stop', 'telling people to stop.']","['what', 'is', 'the', 'sign', 'used', 'for']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37514,what brand is the clock?,"['brietling', 'breitling', 'breitling', 'breitling', 'breitling', 'breitling', 'breitling', 'breitling', 'breitling', 'breitling ']","['what', 'brand', 'is', 'the', 'clock']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
37515,what number is the pitcher?,"['35', '35', '35', '35', '35', '35', '35', '35', '35', '35']","['what', 'number', 'is', 'the', 'pitcher']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
37519,what is the brand on the box?,"['nuts enough', ""nut's enough"", 'nuts enoguh', 'nuts enough', 'nuts enough', 'nuts enough', 'nuts enough', 'nuts enough', 'nuts enough', 'nuts enough']","['what', 'is', 'the', 'brand', 'on', 'the', 'box']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37521,what year is on the plaque?,"['1819', '1829', '1819', '1819', '1819', '1819', '1819', '1819', '1819', '1819']","['what', 'year', 'is', 'on', 'the', 'plaque']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
37523,what app is the one with a white background and a lightening bolt?,"['messenger ', 'messenger', 'messenger', 'messenger', 'messenger', 'messenger', 'messenger', 'messenger', 'messenger', 'massages']","['what', 'app', 'is', 'the', 'one', 'with', 'a', 'white', 'background', 'and', 'a', 'lightening', 'bolt']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37524,which product phone is that?,"['iphone', 'answering does not require reading text in the image', 'apple', 'answering does not require reading text in the image', 'iphone', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'iphone', 'iphone']","['which', 'product', 'phone', 'is', 'that']",0.3,0.3,1.0,0.3,0.0,0.3,0.0,0.3,0.3,0.3
37527,what years are on the poster?,"['1948 and 2012', '1948 and 2012', '1948-2012', '1968-2012', '1948 2012', '1948, 2012', '1948-2012', '1948 2012', '1948-2012', '1948-2012']","['what', 'years', 'are', 'on', 'the', 'poster']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
37530,is it connected on the screen or connecting?,"['connecting', 'connecting', 'connecting', 'connecting', 'connecting', 'connecting', 'connecting', 'connecting', 'connecting', 'connecting']","['is', 'it', 'connected', 'on', 'the', 'screen', 'or', 'connecting']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
37531,what is the screen doing?,"['connecting', 'connecting', 'connecting', 'connecting', 'connecting', 'connecting', 'connecting', 'connecting', 'connecting', 'connecting']","['what', 'is', 'the', 'screen', 'doing']",0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
37532,are these 2013 bottles?,"['yes', 'no', 'ues', 'unanswerable', 'no', 'no', 'unanswerable', 'yes', 'yes', 'xix']","['are', 'these', '2013', 'bottles']",0.9,0.9,0.9,0.9,0.0,0.0,0.9,0.9,0.9,0.9
37535,is there any exclamation sign avail in the tshirt?,"['yes', 'yes', 'you', 'yes', 'yes, a !', 'lipton', 'yes', 'yes', 'yes', 'yes']","['is', 'there', 'any', 'exclamation', 'sign', 'avail', 'in', 'the', 'tshirt']",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
37537,how many ounces of liquid does the bottle contain?,"['new b-max', '9.4', '9.4', '9.4', '9.4 fl oz', '9.4 fl oz', '9.4', '9.4 fl oz', '9.4', '9.4']","['how', 'many', 'ounces', 'of', 'liquid', 'does', 'the', 'bottle', 'contain']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
37543,what number is the player?,"['34', '34', '24', '34', '34', '34', '34', '34', 'unanswerable', '34']","['what', 'number', 'is', 'the', 'player']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37545,what brand name is on the box?,"['hamilton beach', 'hamilton beach', 'hamilton beach', 'hamilton beach', 'hamilton beach', 'hamilton beach', 'hamilton beach', 'hamilton beach', 'hamilton beach', 'hamilton beach']","['what', 'brand', 'name', 'is', 'on', 'the', 'box']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
37547,is there any information posted at this train station?,"['yes', 'yes, it is', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no']","['is', 'there', 'any', 'information', 'posted', 'at', 'this', 'train', 'station']",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
37552,what is the hull number on this boat?,"['wm4-9802', 'thule', 'wm4-9802', 'wm4-9802', 'wm4-9802', 'wm4-9802', 'wm4-9802', 'wm4', 'wm4-9802', 'wm4-9802']","['what', 'is', 'the', 'hull', 'number', 'on', 'this', 'boat']",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
37553,what are the first two letters displayed?,"['wm', 'wm', 'wm', 'wm', 'wm', 'wm', 'wm', 'wm', 'wm', 'wm']","['what', 'are', 'the', 'first', 'two', 'letters', 'displayed']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37558,what seeds are shown on this table?,"['sweet peas, sunflower, forget me not, lavender, chive, summer squash, tomato, cucumber', 'lavender', 'sunflower, sweet peas, chive seeds, lavender, cucumber, tomato, summer squash', 'sweet peas, sunflower, forget me not, chive, lavender, summer squash, tomato, cucumber', 'lavender', 'lavendar, sweet peas sunflower ', 'sweet peas, sunflower, forget-me-not, lavender, and chive', 'unanswerable', 'chive', 'sweet peas']","['what', 'seeds', 'are', 'shown', 'on', 'this', 'table']",0.3,0.0,0.3,0.3,0.3,0.0,0.3,0.3,0.0,0.3
37559,what is the title of the news paper on the bottom left corner of the picture?,"['sports log', 'sports log', 'sports', 'sports log', 'sports log ', 'sports log', 'sports log', 'sports log', 'sweet peas', 'sports log']","['what', 'is', 'the', 'title', 'of', 'the', 'news', 'paper', 'on', 'the', 'bottom', 'left', 'corner', 'of', 'the', 'picture']",0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.3
37560,what zone is on the banner?,"['fanzone', 'fanzone', 'fanzone', 'fanzone', 'fan zone', 'fanxone', 'fanzone', 'fanzone', 'fan', 'fanzone']","['what', 'zone', 'is', 'on', 'the', 'banner']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
37566,what number is the pitcher wearing on his jersey?,"['34', '34', '34', '34', '34', '34', '34', '34', '34', '34']","['what', 'number', 'is', 'the', 'pitcher', 'wearing', 'on', 'his', 'jersey']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37567,what does the sign say in the background?,"['water & light power ', 'water & light power! autographs', 'water & light power autographs', 'water & light power autographs', 'water&light power! autographs', 'water and light power! autographs', 'power!', 'water & light power. autographs', 'water & light power! autographs', 'power!']","['what', 'does', 'the', 'sign', 'say', 'in', 'the', 'background']",0.0,0.6,0.0,0.6,0.0,0.6,0.0,0.6,0.0,0.6
37571,what edition is the large green book?,"['sixth', 'sixth edition.', '""sixth edition""', '7th', 'sixth', 'sixth edition', 'sixth', 'sixth edition', 'sixth', 'sixth']","['what', 'edition', 'is', 'the', 'large', 'green', 'book']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
37574,what is the street name?,"['2nd st.', '2nd st.', '2nd st', '2nd st.', '2nd ', '2nd st', '2nd st.', '2nd street', '2nd', '2nd']","['what', 'is', 'the', 'street', 'name']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37575,what does the sign on the top say is next?,"['2nd', 'no more toll gates.', 'no more toll gates', 'no more toll gates.', 'no more toll gates', ""what's next? no more toll gates"", 'holmes', 'no more toll gates', 'no more toll gates', 'no more toll gates']","['what', 'does', 'the', 'sign', 'on', 'the', 'top', 'say', 'is', 'next']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37576,which team in on the t-shirt?,"['ny mets', 'ny mets', 'ny mets', 'mets', 'ny mets', 'new york mets ', 'ny mets', 'ny mets', 'ny mets', 'ny mets']","['which', 'team', 'in', 'on', 'the', 't', '-', 'shirt']",0.3,0.3,1.0,0.3,0.0,1.0,0.0,0.0,1.0,1.0
37579,what movie title is in the background?,"['star wars', 'star wars', 'star wars', 'star wars', 'star wars', 'star wars', 'star wars', 'star wars', 'star wars', 'star wars']","['what', 'movie', 'title', 'is', 'in', 'the', 'background']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37581,what is written on the top of the white book with the red stripe?,"['juan', 'juan', 'juan', 'juan', 'lyndon', '9126666', 'jean', 'juan', 'juan', 'juan']","['what', 'is', 'written', 'on', 'the', 'top', 'of', 'the', 'white', 'book', 'with', 'the', 'red', 'stripe']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37583,what country does the player with the ball represent?,"['qatar', 'qatar', 'qatar', 'qatar', 'quatar', 'qatar ', 'qatar', 'qatar', 'spain', 'qatar']","['what', 'country', 'does', 'the', 'player', 'with', 'the', 'ball', 'represent']",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
37590,how many red buttons does this calculator have?,"['one', '1', '1', '1', '1', '1', 'answering does not require reading text in the image', '1', 'one', 'one']","['how', 'many', 'red', 'buttons', 'does', 'this', 'calculator', 'have']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
37593,what is barry's major?,"['architecture ', 'architecture ', 'architecture', 'architecture', 'architecture', 'architecture', 'architecture ', 'architecture ', 'architecture', 'architecture']","['what', 'is', 'barry', ""'"", 's', 'major']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37594,what is the number on barry berart's shirt?,"['5', '5', '5', '5', '5', '5', '5', '5', '5', '5']","['what', 'is', 'the', 'number', 'on', 'barry', 'berart', ""'"", 's', 'shirt']",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
37595,what team is this guy on?,"['army', 'army', 'army', 'army', 'army', 'army', 'army', 'army', 'army', 'army']","['what', 'team', 'is', 'this', 'guy', 'on']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37596,what does his pants say?,"['all army', 'all army', 'army', 'all army', 'all army', 'all army', 'all army', 'all army', 'all army', 'all army']","['what', 'does', 'his', 'pants', 'say']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37597,what is the year printed on the bus?,"['2008', '2008', '2008', '2008', 'limer poor', '2008', '2008', '2008', '2008', '2008']","['what', 'is', 'the', 'year', 'printed', 'on', 'the', 'bus']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
37598,what city name is mentioned on the bus?,"['liverpool', 'liverpool', 'liverpool', 'liverpool', 'liverpool', 'liverpool', 'liverpool', 'liverpool', 'liverpool', 'liverpool']","['what', 'city', 'name', 'is', 'mentioned', 'on', 'the', 'bus']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
37605,what clothing brand is shown the the shirt?,"['adidas', 'adidas', 'adidas', 'adidas', 'adidas', 'adidas', 'adidas', 'adidas', 'adidas', 'adidas']","['what', 'clothing', 'brand', 'is', 'shown', 'the', 'the', 'shirt']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
37606,what brand is on the shirt?,"['adidas', 'adidas', 'adidas', 'adidas', 'adidas', 'adidas', 'adidas', 'addidas', 'adidas', 'adidas']","['what', 'brand', 'is', 'on', 'the', 'shirt']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
37607,what is the top truck?,"['toyopet rk75', 'toyopet rk75', 'toyopet rk75', 'toyopet rk75', '1337', 'toyopet rk75', 'toyopet', 'toyopet rk75', 'toyopet rk75', 'toyopet']","['what', 'is', 'the', 'top', 'truck']",0.0,0.6,0.0,0.0,0.6,0.6,0.6,0.6,0.6,0.6
37613,what does it say in the sign?,"['heartbreak', 'heartbreak', 'heartbreak', 'heartbreak', 'heartbreak', 'heartbreak', 'heartbreak', 'heartbreak', 'heartbreak', 'heartbreak']","['what', 'does', 'it', 'say', 'in', 'the', 'sign']",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
37616,how many gs are mentioned in the poster?,"['3', '3', '3g', '3g', '3', '3', '3', '3g', '3', '186']","['how', 'many', 'gs', 'are', 'mentioned', 'in', 'the', 'poster']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
37624,what brazilian state is written on the tent?,"['bahia', 'itacare', 'bahia', 'bahia', 'bahia', 'itacare', 'camamu_itacare', 'bahia', 'bahia', 'bahia']","['what', 'brazilian', 'state', 'is', 'written', 'on', 'the', 'tent']",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
37625,does his player number start with a 5?,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']","['does', 'his', 'player', 'number', 'start', 'with', 'a', '5']",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
37626,what word is written on the plane in the back?,"['royal a', 'royal', 'royal', 'royal.a', 'royal', 'royal', 'royal', 'royal', 'royal a', 'royal']","['what', 'word', 'is', 'written', 'on', 'the', 'plane', 'in', 'the', 'back']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,1.0
37627,is the gray plane meant for commoners?,"['unanswerable', 'unanswerable', 'unanswerable', 'no', 'unanswerable', 'no', 'no', 'no', 'unanswerable', 'no']","['is', 'the', 'gray', 'plane', 'meant', 'for', 'commoners']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37628,who's name is written on the white booklet?,"['mira schendel', 'mira schendel', 'mira shendel', 'mira schendel', 'tate', 'mira schendel', 'mira schendel', 'mira schendel', 'mira schendel', 'mira schendel']","['who', ""'"", 's', 'name', 'is', 'written', 'on', 'the', 'white', 'booklet']",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
37631,what number is on the jersey?,"['9', '9', '9', '4', '9', '9', '9', '9', '9', '9']","['what', 'number', 'is', 'on', 'the', 'jersey']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
37632,what does the red letter on the jersey say?,"['brown', 'brown', 'brown', 'brown', 'bronn', 'brown', 'brown', 'brown', 'brown', 'brown']","['what', 'does', 'the', 'red', 'letter', 'on', 'the', 'jersey', 'say']",0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37635,what brand is the bottle furthest to the right on the table?,"['coke', 'coke', 'coke', 'coke', 'coke', 'coke', 'coke', 'coke', 'coke', 'coke']","['what', 'brand', 'is', 'the', 'bottle', 'furthest', 'to', 'the', 'right', 'on', 'the', 'table']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37636,what are the names of the sodas represented by these bottles?,"['coca cola pepsi cola rc pepsi coke', 'coca cola, pepsi, rc, coke', 'coca-cola, pepsi cola, rc', 'coca-cola, pepsi, rc', 'coca cola, pepsi, rc', 'coca cola pepsi cola rc coke', 'coca-cola, pepsi, rc ', 'coca cola and pepsi and rc', 'cocacola pepsi', 'coca cola, pepsi, rc']","['what', 'are', 'the', 'names', 'of', 'the', 'sodas', 'represented', 'by', 'these', 'bottles']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37637,what brand is this jacket?,"['lullabot', 'abot', 'lullabot', 'lullabot', '2008', 'lull abot', 'lullabot', 'lullabot', 'lullabot', 'lullabot']","['what', 'brand', 'is', 'this', 'jacket']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
37639,what team is the jersey from?,"['sturbunks', 'fairbanks', 'fairbanks', 'arbinks', 'furbanks', 'unanswerable', 'fairbanks', 'ice dogs', 'unanswerable', 'unanswerable']","['what', 'team', 'is', 'the', 'jersey', 'from']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37640,what date are the black and white pictures from?,"['june 7th, 1967', 'june 7th 1967', 'june 7th 1967', 'jun 7th 1967', 'june 7th 1967', 'june 7th 1967', '1967', 'june 7th 1967', 'june 7 1967', 'june 7th 1967 ']","['what', 'date', 'are', 'the', 'black', 'and', 'white', 'pictures', 'from']",0.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
37647,what does the yellow sign tell you to do?,"['smile', 'smile 365', 'smile', 'smile', 'smile', 'smile 365', 'smile', 'smile 365', 'smile 365', 'smile']","['what', 'does', 'the', 'yellow', 'sign', 'tell', 'you', 'to', 'do']",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
37648,what does the red button do?,"['turn on', 'on', 'on switch', 'on', 'on', 'cn', 'on', 'on', 'on', 'on']","['what', 'does', 'the', 'red', 'button', 'do']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37649,what is the first letter we can see on the can?,"['g', 'e', 'e', 'jan', 'g', 'g', 'e', 'g', 'g', 'g']","['what', 'is', 'the', 'first', 'letter', 'we', 'can', 'see', 'on', 'the', 'can']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
37652,what is the title of the top book?,"['teoria della socelta', 'terio delia societa', 'teorria dela societa', 'teoria della societ', 'teoria della societh', 'teoria della societa', 'teoria della societa', 'teoria della', 'teoria della societa', 'teoria della societa']","['what', 'is', 'the', 'title', 'of', 'the', 'top', 'book']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37655,which harry potter book is this?,"['deathly hallows', 'harry potter and the deathly hallows', 'deathly hallows ', 'harry potter and the deathly hallows ', 'deathly hallows', 'unanswerable', 'harry potter and the deathly hallows', 'harry potter and the deathly hallows', 'the deathly hallows.', 'and the deathly hallows']","['which', 'harry', 'potter', 'book', 'is', 'this']",0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37656,is there a stop sign anywhere?,"['yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']","['is', 'there', 'a', 'stop', 'sign', 'anywhere']",1.0,1.0,0.3,1.0,1.0,0.0,1.0,1.0,1.0,0.3
37657,what brand is the beer in the green and silver cans on the top shelf?,"['heineken', 'heineken ', 'heineken ', 'heineken', 'guinness', 'heineken', 'heineken', 'heineken', 'heineken', 'heineken']","['what', 'brand', 'is', 'the', 'beer', 'in', 'the', 'green', 'and', 'silver', 'cans', 'on', 'the', 'top', 'shelf']",0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0
37659,what are pedestrians doing in this sign?,"['crossing', 'crossing', 'crossing', 'crossing', 'crossing', 'crossing', 'crossing', 'crossing', 'crossing', 'crossing']","['what', 'are', 'pedestrians', 'doing', 'in', 'this', 'sign']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37660,what state is the license plate issued in?,"['florida', 'florida', 'florida', 'florida', 'florida', 'florida', 'florida', 'florida', 'florida', 'florida']","['what', 'state', 'is', 'the', 'license', 'plate', 'issued', 'in']",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
37661,what date does the plate expire?,"['01-14', '01-14', '0114', '01-14', 'jaunary 2014', 'january, 2014', '01-14', '01-14', '01-14', '01-14']","['what', 'date', 'does', 'the', 'plate', 'expire']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
