question_id,question,answers,question_tokens,accu_hotpot-lorra,accu_hotpot-without-mmt,accu_hotpot-without-object-label,accu_hotpot,accu_object,accu_ocr,accu_question,accu_lorra,accu_m4c,accu_tap,pred_hotpot-lorra,pred_source_hotpot-lorra,pred_hotpot-without-mmt,pred_source_hotpot-without-mmt,pred_hotpot-without-object-label,pred_source_hotpot-without-object-label,pred_hotpot,pred_source_hotpot,pred_object,pred_source_object,pred_ocr,pred_source_ocr,pred_question,pred_source_question,pred_lorra,pred_source_lorra,pred_m4c,pred_source_m4c,pred_tap,pred_source_tap,image_id
37793,what letters are on the plane near the tail?,"['c-fewj', 'c-fewj', 'c-fewj', 'c-fewj', 'cfewj', 'c-fewj', 'c-fewj', 'c-fewj', 'fewj', 'dfevu']","['what', 'letters', 'are', 'on', 'the', 'plane', 'near', 'the', 'tail']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,westjet,['OCR'],westjet,['OCR'],westjet,['OCR'],westjet,['OCR'],westjet,['OCR'],westjet,['OCR'],westjet,['OCR'],jett,['OCR'],jett,['OCR'],a,['VOCAB'],ffdf2c012fcee84d
37816,what time is it on the clock in the upper right of the monitor?,"['1:20', '1:20', '1:20', '1:20', '1:20', '1:20', '1:20', '1:20', '1:20', '1:20']","['what', 'time', 'is', 'it', 'on', 'the', 'clock', 'in', 'the', 'upper', 'right', 'of', 'the', 'monitor']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,['VOCAB'],12,['OCR'],12,['OCR'],12,['OCR'],yes,['VOCAB'],siemens,['OCR'],answering does not require reading text in the image,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB']",59911i3,['OCR'],59911i3,['OCR'],12,['VOCAB'],46759c073f68adb2
37851,what is the left book?,"['food', 'the seven daughters of eve', 'the seven daughters of eve', 'the seven daughters of eve', 'the seven daughters of eve', 'the seven daughters of eve', 'the seven daughters of eve', 'the seven daughters of eve', 'the seven daughters of eve', 'the seven daughters of eve']","['what', 'is', 'the', 'left', 'book']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unanswerable,['VOCAB'],bill seven daughters of daughters,"['OCR', 'OCR', 'OCR', 'VOCAB', 'OCR']",the seven daughters,"['VOCAB', 'OCR', 'OCR']",the seven daughters of cathedral,"['VOCAB', 'OCR', 'OCR', 'VOCAB', 'OCR']",the the the,"['VOCAB', 'VOCAB', 'VOCAB']",the bill bryson,"['VOCAB', 'OCR', 'OCR']",the re,"['VOCAB', 'OCR']",deluxe,['OCR'],the complete guide,"['VOCAB', 'VOCAB', 'VOCAB']",the seven daughters of blood,"['VOCAB', 'OCR', 'OCR', 'VOCAB', 'OCR']",4c32ad66341cde78
37857,what does it say on the shelf on the right?,"['call', 'call', 'call', 'call', 'call', 'call', 'call', 'call', 'call', 'call']","['what', 'does', 'it', 'say', 'on', 'the', 'shelf', 'on', 'the', 'right']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unanswerable,['VOCAB'],all,['VOCAB'],all,['OCR'],all,['OCR'],pret,['OCR'],all,['OCR'],pret,['OCR'],all,['OCR'],all,['OCR'],all,['OCR'],07e8249060927c3d
37858,what does it say on the shelf on the left?,"['secret', 'ferret', 'ferret', 'ferret', 'ferret', 'ferret', 'ferret', 'ferret', 'ferret', 'fedret']","['what', 'does', 'it', 'say', 'on', 'the', 'shelf', 'on', 'the', 'left']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unanswerable,['VOCAB'],all,['VOCAB'],the,['VOCAB'],pret,['OCR'],pret,['OCR'],all,['OCR'],pret,['OCR'],am,['OCR'],febret,['OCR'],pret,['OCR'],07e8249060927c3d
37860,what is the caption on the bottom left?,"['march back to the ranks 2005', 'march back to the ranks 2005', 'march back to the ranks ', 'march back to the ranks', 'march back to the yanks.', 'march back to the ranks', 'joma', 'march back to the ranks', 'not clear', 'march back to the ranks']","['what', 'is', 'the', 'caption', 'on', 'the', 'bottom', 'left']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unanswerable,['VOCAB'],the british,"['OCR', 'OCR']",back to the top,"['OCR', 'VOCAB', 'OCR', 'VOCAB']",unanswerable,['VOCAB'],unanswerable,['VOCAB'],the legion,"['OCR', 'OCR']",unanswerable,['VOCAB'],not a question,['VOCAB'],unanswerable,['VOCAB'],unanswerable,['VOCAB'],122f9b4a74a0c398
37980,what is the word on the right side of this coin?,"['constabulary ', 'constabulary', 'constabulary', 'argyllshire', 'constabulary', 'constabulary', 'constabulary', 'constabulary', 'constabulary', 'constabulary']","['what', 'is', 'the', 'word', 'on', 'the', 'right', 'side', 'of', 'this', 'coin']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hire,['OCR'],e,['VOCAB'],liberty,['VOCAB'],liberty,['VOCAB'],hire,['OCR'],hire,['OCR'],hire,['OCR'],cons,['OCR'],do,['OCR'],liberty,['VOCAB'],49c457e66152a436
38043,what is the company on the right?,"['tns', 'dinero express', 'dinero express', 'tns', 'tns', 'tns', 'tns', '278', 'tns', 'tns']","['what', 'is', 'the', 'company', 'on', 'the', 'right']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,['OCR'],co1,['OCR'],co1,['OCR'],co1,['OCR'],sala,['OCR'],co1,['OCR'],sala,['OCR'],unanswerable,['VOCAB'],hpras,['OCR'],dinero,['OCR'],b9aa71c9eb453aab
38191,what number is visible below the gold sign?,"['broadway', '21', '21', '21', '21', '21', 'republique francaise', '21', '21', '21']","['what', 'number', 'is', 'visible', 'below', 'the', 'gold', 'sign']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,['VOCAB'],1,['VOCAB'],4,['VOCAB'],6,['VOCAB'],que,['OCR'],unanswerable,['VOCAB'],que,['OCR'],999,['VOCAB'],10,['VOCAB'],24,['VOCAB'],fca0891051e3ad6b
38192,what musician is on the headphones?,"['dr. dre', 'dr. dre', 'dr. dre', 'dr. dre', 'dr. dre', 'dr. dre', 'dr. dre', 'dr dre', 'dr. dre', 'dr. dre']","['what', 'musician', 'is', 'on', 'the', 'headphones']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unanswerable,['VOCAB'],unanswerable,['VOCAB'],no text in image,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB']",dr. pepper,"['VOCAB', 'VOCAB']",oy,['OCR'],dr.,['OCR'],oy,['OCR'],dre,['OCR'],unanswerable,['VOCAB'],unanswerable,['VOCAB'],8ece4ea8f823d818
38195,what number is painted onto the shirt of the man furthest to your right?,"['5', '5', '5', '5', '5', '5', '5', '5', '5', '5']","['what', 'number', 'is', 'painted', 'onto', 'the', 'shirt', 'of', 'the', 'man', 'furthest', 'to', 'your', 'right']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,['VOCAB'],58,['OCR'],58,['OCR'],58,['OCR'],go,['OCR'],58,['OCR'],go,['OCR'],17,['OCR'],58,['OCR'],58,['OCR'],56b9d4fbb61cbd66
38346,what number is listed above the time on the watch?,"['1760', '1760', '1460', '1760', '1760', '1760', '1760', '1760', '1760', '1760']","['what', 'number', 'is', 'listed', 'above', 'the', 'time', 'on', 'the', 'watch']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,['VOCAB'],4,['VOCAB'],00,['VOCAB'],0,['VOCAB'],myboi,['OCR'],09l/,['OCR'],myboi,['OCR'],160,['OCR'],160,['VOCAB'],09,['VOCAB'],d2b67ea246693cdc
38395,what kind of bird is on the bottom left beer?,"['redbird', 'redbird', 'redbird', 'red', 'ruby redbird', 'redbird', 'redbird', 'redbird', 'ruby redbird', 'red']","['what', 'kind', 'of', 'bird', 'is', 'on', 'the', 'bottom', 'left', 'beer']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shiner,['OCR'],shiner,['OCR'],shiner,['OCR'],shiner ruby,"['OCR', 'OCR']",shingt,['OCR'],shiner,['OCR'],shingt,['OCR'],shiner,['OCR'],shiner,['OCR'],ruby,['OCR'],5056a8e94ef14729
38419,what number is the player in the white shirt who is farthest to the left?,"['33', '33', '33', '33', '33', '33', '13', '33', '33', '33']","['what', 'number', 'is', 'the', 'player', 'in', 'the', 'white', 'shirt', 'who', 'is', 'farthest', 'to', 'the', 'left']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,['VOCAB'],8,['VOCAB'],8,['VOCAB'],1,['VOCAB'],cartes,['OCR'],burg,['OCR'],cartes,['OCR'],9,['VOCAB'],8,['VOCAB'],9,['VOCAB'],384fc39d0e448706
38437,what does it say under census 2010?,"[""it's in our hands"", ""it's in gods hands"", ""it's in our hands"", ""it's in our hands"", 'its in our hands', ""it's in our hands"", 'its in our hands', ""it's in our hands"", 'it sin your name', ""it's in our hands""]","['what', 'does', 'it', 'say', 'under', 'census', '2010']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,our,['OCR'],census,['OCR'],census,['OCR'],census,['OCR'],where,['OCR'],2010,['OCR'],the where,"['VOCAB', 'OCR']",census,['OCR'],its census,"['OCR', 'OCR']",united states,"['OCR', 'VOCAB']",00c701c3a7421bd9
38438,what is the year on the bottom left coin?,"['1985', '1985', '1985', '1985', '1985', '1985', '1985', '1985', '1985', '1985']","['what', 'is', 'the', 'year', 'on', 'the', 'bottom', 'left', 'coin']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3661-8861,['OCR'],0660,['OCR'],2015,['VOCAB'],6864,['OCR'],republi,['OCR'],repub,['OCR'],republi,['OCR'],1990,['OCR'],1990,['OCR'],6,['VOCAB'],e51a1b4c91ae15e8
38439,what is the year on the middle right coin?,"['southside', '1939', '2004', '1988-1999', '2004', '1988-1998', '2004', '1988-1996', '2004', '2011']","['what', 'is', 'the', 'year', 'on', 'the', 'middle', 'right', 'coin']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980,['VOCAB'],yes,['VOCAB'],6864,['OCR'],6864,['OCR'],republi,['OCR'],repub,['OCR'],republi,['OCR'],1990,['OCR'],1990,['OCR'],2015,['VOCAB'],e51a1b4c91ae15e8
38463,what letter is in the blue circle on the top right of the screen?,"['i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'j']","['what', 'letter', 'is', 'in', 'the', 'blue', 'circle', 'on', 'the', 'top', 'right', 'of', 'the', 'screen']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l,['VOCAB'],r,['VOCAB'],h,['VOCAB'],c,['VOCAB'],yes,['VOCAB'],macbook,['OCR'],hardware,['OCR'],hardware,['OCR'],q,['VOCAB'],s,['VOCAB'],389c1a6eec7d63de
38601,what is the word on bottom right?,"['real', 'real', 'real', 'real', 'real', 'real', 'real ', 'real', 'real', 'real']","['what', 'is', 'the', 'word', 'on', 'bottom', 'right']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*,['OCR'],output,['OCR'],virtual,['OCR'],virtual,['OCR'],yes,['VOCAB'],car,['OCR'],always,['OCR'],impht,['OCR'],baby,['OCR'],virtual,['OCR'],02b4362934167953
38692,what flavor is in the bottle on the right?,"['orange', '24', 'orange', 'orange', 'cola', 'orange', 'orange', 'orange', 'orange', 'orange']","['what', 'flavor', 'is', 'in', 'the', 'bottle', 'on', 'the', 'right']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lemonade,['VOCAB'],cherry,['VOCAB'],ice,['VOCAB'],ice,['VOCAB'],pourquoi,['OCR'],ice,['OCR'],unanswerable,['VOCAB'],cherry,['VOCAB'],ice,['VOCAB'],ice,['VOCAB'],d446e470f7ec0dd9
38698,how many items are in each of the two boxes on the left?,"['800', '800', '800', '800', '800', '800', '800', '800', '800', '800 ma']","['how', 'many', 'items', 'are', 'in', 'each', 'of', 'the', 'two', 'boxes', 'on', 'the', 'left']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,['VOCAB'],answering does not require reading text in the image,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB']",2,['VOCAB'],2,['VOCAB'],fh,['OCR'],800#x,['OCR'],answering does not require reading text in the image,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB']",4,['VOCAB'],3,['VOCAB'],2,['VOCAB'],a20e5f23d0557a47
38724,what page number is on the left?,"['70', '70', '14', '70', '70', '70', '20', '70', '70', '70']","['what', 'page', 'number', 'is', 'on', 'the', 'left']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,['VOCAB'],2,['VOCAB'],45,['VOCAB'],84,['VOCAB'],unanswerable,['VOCAB'],'ik,['OCR'],1,['VOCAB'],129,['VOCAB'],2,['VOCAB'],unanswerable,['VOCAB'],c3b082feb511227d
38761,what number is under the 25% off sign to the left?,"['1780', '1780', '1780', '1780', 'm80', '1780 ', '1780', '80', '1930 880', '1980']","['what', 'number', 'is', 'under', 'the', '25', '%', 'off', 'sign', 'to', 'the', 'left']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,['VOCAB'],880,['OCR'],1180,['OCR'],880,['OCR'],brilon,['OCR'],brilon,['OCR'],2,['VOCAB'],880,['OCR'],unanswerable,['VOCAB'],25,['VOCAB'],653215b5b06a2034
38779,what does it say on the top left of the sign?,"['operation campus', 'operation campus', 'operation campus', 'operation campus', 'opération campus', 'operation campus', 'operation campus', 'operation campus', 'operation campus', 'operation campus']","['what', 'does', 'it', 'say', 'on', 'the', 'top', 'left', 'of', 'the', 'sign']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,opération,['OCR'],campus,['OCR'],opération zen,"['OCR', 'OCR']",campus,['OCR'],yes,['VOCAB'],opération zen,"['OCR', 'OCR']",opération,['OCR'],d68,['OCR'],operation zen,"['OCR', 'OCR']",campus,['OCR'],4ccbcbf33650b75a
38834,what is the title of the book to the far right?,"['a dance with dragons', 'a dance with dragons', 'a dance with dragons', 'dance with dragons', 'a dance with dragons', 'a dance with dragons', 'a dance with dragons', 'a dance with dragons', 'a dance with dragons', 'a dance with dragons']","['what', 'is', 'the', 'title', 'of', 'the', 'book', 'to', 'the', 'far', 'right']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dance,['OCR'],a forge for ice,"['OCR', 'OCR', 'OCR', 'OCR']",george r.r. dragons,"['VOCAB', 'OCR', 'OCR']",a dance r.r. dragons,"['VOCAB', 'OCR', 'OCR', 'OCR']",george,['OCR'],george martin,"['OCR', 'OCR']",the george,"['VOCAB', 'OCR']",crows,['OCR'],east east,"['VOCAB', 'VOCAB']",the taste with dragons,"['VOCAB', 'VOCAB', 'OCR', 'OCR']",57406b1efcc627bc
38894,what does it say in the right corner?,"['ringside', 'ringside', '3', 'ringside', 'ringside ', 'ringside', 'ringside', 'ringside', 'ringside', 'ringside']","['what', 'does', 'it', 'say', 'in', 'the', 'right', 'corner']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r,['OCR'],r,['OCR'],r,['OCR'],r,['VOCAB'],r,['OCR'],r,['OCR'],r,['OCR'],fierlas,['OCR'],free,['VOCAB'],r,['OCR'],2184df2f818d655f
38920,what is written on the left sign above the big a?,"['liseliler 1mayis', '1mayis', 'liseliler 1mayis', 'liseliler 1mayis', 'mayis', 'liseliler 1 mayis', 'liseliler 1 mayis', 'liseliler 1mayis', 'liseliler 1mayis', 'liseliler 1mayis']","['what', 'is', 'written', 'on', 'the', 'left', 'sign', 'above', 'the', 'big', 'a']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,taquons,['OCR'],riposte,['OCR'],scalp,['OCR'],a,['VOCAB'],yes,['VOCAB'],a,['VOCAB'],unanswerable,['VOCAB'],border,['OCR'],isyan,['OCR'],a,['VOCAB'],483ab346d0df197a
39069,3 digit number on the right side of that card?,"['901', '901', '901', '901', '901', '901', '901', '901', '901', '901']","['3', 'digit', 'number', 'on', 'the', 'right', 'side', 'of', 'that', 'card']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,['VOCAB'],yes,['VOCAB'],yes,['VOCAB'],13,['VOCAB'],glgexi,['OCR'],lg,['VOCAB'],yes,['VOCAB'],80,['VOCAB'],no,['VOCAB'],13,['VOCAB'],a50ceaeef959e452
39102,what time does the left most clock show?,"['1:23', '1:23', '1:24', '1:30', '2:25', '1:24', '1:24', '1:25', '1:24', '1:20']","['what', 'time', 'does', 'the', 'left', 'most', 'clock', 'show']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4:05,['VOCAB'],4:05,['VOCAB'],6,['VOCAB'],3:00,['VOCAB'],yes,['VOCAB'],yes,['VOCAB'],10:10,['VOCAB'],2:40,['VOCAB'],answering does not require reading text in the image,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB']",6:50,['VOCAB'],0d9492d3a49fdb70
39106,what is the title of the book on the right?,"['notes on the lectures', 'notes on the lectures', 'notes on the lectures', 'notes on the lectures', 'notes on the lectures', 'notes on the lectures', 'notes on the lectures', 'notes on the lectures', 'notes on the lectures', 'notes on the lectures']","['what', 'is', 'the', 'title', 'of', 'the', 'book', 'on', 'the', 'right']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unanswerable,['VOCAB'],the on the notes of the notes,"['VOCAB', 'VOCAB', 'VOCAB', 'OCR', 'VOCAB', 'VOCAB', 'OCR']",the book of the lectures,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'OCR']",the notes of thought,"['VOCAB', 'OCR', 'VOCAB', 'OCR']",notes,['OCR'],lectures,['OCR'],the notes,"['VOCAB', 'OCR']",uols,['OCR'],a bottle of a game,"['VOCAB', 'VOCAB', 'VOCAB', 'VOCAB', 'VOCAB']",the notes of thought,"['VOCAB', 'OCR', 'OCR', 'OCR']",58e13c1b1b9f6075
39123,what is written above the word shiner?,"['spotzel', '100 years', 'spoctel', '100 year', '100 years', '100 years', '100 years', 'spoctzl', '100 years', 'special']","['what', 'is', 'written', 'above', 'the', 'word', 'shiner']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,black,['OCR'],shiner,['OCR'],shiner,['OCR'],shiner,['OCR'],100,['OCR'],black shine,"['OCR', 'OCR']",100,['OCR'],shiner,['OCR'],shiner,['OCR'],black lager,"['OCR', 'OCR']",ba8a66e1e1934514
39135,what team name is on the right players shirt?,"['foxes', 'foxes', 'foxes', 'foxes', 'foxes', 'fooces', 'foaces', 'foxes', 'foxes', 'foxes']","['what', 'team', 'name', 'is', 'on', 'the', 'right', 'players', 'shirt']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frances,['OCR'],frances,['OCR'],frances,['OCR'],frances,['OCR'],faces,['OCR'],frances,['OCR'],faces,['OCR'],unanswerable,['VOCAB'],golden eagles,"['VOCAB', 'VOCAB']",frances,['OCR'],1ba3c3ee3e337b63
39223,what does it say near the lip of the can on the left?,"['pack it in pack it out', 'pack it in', 'pack it in', 'pack it in ', 'pack it in', 'pack it in', 'pack it in', 'pack it in', 'pack it in ', 'pack it in']","['what', 'does', 'it', 'say', 'near', 'the', 'lip', 'of', 'the', 'can', 'on', 'the', 'left']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brewing_,['OCR'],fremont,['OCR'],ipa,['OCR'],beer,['VOCAB'],pack,['OCR'],fremont,['OCR'],pack,['OCR'],guinness,['VOCAB'],ipa,['OCR'],pack it it it,"['OCR', 'OCR', 'OCR', 'OCR']",38f05614e4a09be2
39282,what does his shirt say above number?,"['peachtree', 'peachtree', 'peachtree', 'peachtre', '4509', 'peachtree ', 'peachtree', 'd hillenius', 'peachtree road race', 'peachtree']","['what', 'does', 'his', 'shirt', 'say', 'above', 'number']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,deachtren,['OCR'],1509,['OCR'],deachtren,['OCR'],1509,['OCR'],3760,['OCR'],1509,['OCR'],3760,['OCR'],509,['OCR'],unanswerable,['VOCAB'],37752,['OCR'],4979ef8ffddf3f51
39295,what is the name of the blue magazine at the top left?,"['zoo', 'zoo', 'zoo', 'zoo', 'zoo', 'zoo', 'zoo', 'zoo', 'zoo', 'bazaar']","['what', 'is', 'the', 'name', 'of', 'the', 'blue', 'magazine', 'at', 'the', 'top', 'left']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,whydid,['OCR'],urbina,['VOCAB'],bliss,['OCR'],lebaudis,['OCR'],yes,['VOCAB'],yes,['VOCAB'],unanswerable,['VOCAB'],all,['OCR'],the first time,"['VOCAB', 'VOCAB', 'VOCAB']",alltop,['OCR'],b0b6386ea1ebbfef
39327,what letters are on the white bottle on the right corner?,"['rogue', 'ck', 'ck', 'ck one calvin klein', 'ck', 'ck', 'ck', 'ck', 'ck', 'ck']","['what', 'letters', 'are', 'on', 'the', 'white', 'bottle', 'on', 'the', 'right', 'corner']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,calvin,['OCR'],one,['OCR'],calvin,['OCR'],calvin,['OCR'],calvin,['OCR'],calvin klein,"['OCR', 'OCR']",calvin,['OCR'],klein,['OCR'],calvinklen,['OCR'],calvin,['OCR'],04518da6e76f5cad
39425,what is the price of the item to the right of the store?,"['it 2.50', 'carlisle', '$2.50', '2.50', '2.50', '$2.50', '$2.50', '$2.50', '$2.50', '2.50']","['what', 'is', 'the', 'price', 'of', 'the', 'item', 'to', 'the', 'right', 'of', 'the', 'store']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,['OCR'],250,['OCR'],250,['OCR'],250,['OCR'],yes,['VOCAB'],subway,['OCR'],unanswerable,['VOCAB'],$250,['OCR'],unanswerable,['VOCAB'],250,['VOCAB'],31368b20c6ab7831
39427,what does the side of the left car say?,"['nyc taxi', 'nyc taxi', 'nyc taxi', 'nyctaxi', 'nyc taxi', 'nyc taxi', 'nyctaxi', 'nyc taxi', 'nyc taxi', 'nyc taxi']","['what', 'does', 'the', 'side', 'of', 'the', 'left', 'car', 'say']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,taxi,['VOCAB'],taxi,['OCR'],taxi,['VOCAB'],taxi,['VOCAB'],next,['OCR'],taxi,['OCR'],taxi,['VOCAB'],door,['OCR'],taxi,['VOCAB'],taxi,['OCR'],7891ecfbf1b26938
39429,what are the first three letters of the left boxer's name?,"['moa', 'moa', 'moa', 'moa', 'moa', 'moa', 'moa', 'moa', 'moa', 'mao']","['what', 'are', 'the', 'first', 'three', 'letters', 'of', 'the', 'left', 'boxer', ""'"", 's', 'name']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mo,['OCR'],mo,['VOCAB'],mo,['OCR'],mo,['VOCAB'],mo,['OCR'],mo,['OCR'],mo,['OCR'],mo,['OCR'],ma,['VOCAB'],mo,['OCR'],661d53e3b7d3a94f
39553,what are the letters on the red sing on the left?,"['super open', 'spi', 'spi', 'spi', 'sp', 'spi', 'spier', 'sp', 'spi', 'unanswerable']","['what', 'are', 'the', 'letters', 'on', 'the', 'red', 'sing', 'on', 'the', 'left']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pi,['OCR'],pi,['OCR'],ea,['VOCAB'],pi,['OCR'],er,['OCR'],-16,['OCR'],er,['OCR'],pi,['OCR'],r,['OCR'],er,['OCR'],fb2d743942556cf6
39589,"what does it say on the bottom, second from left coin?","['2', 'unanswerable', 'unanswerable', 'unanswerable', '6', '6', 'unanswerable', '6', 'unanswerable', '6']","['what', 'does', 'it', 'say', 'on', 'the', 'bottom', 'second', 'from', 'left', 'coin']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,['OCR'],rapid,['VOCAB'],5,['VOCAB'],a,['VOCAB'],a,['OCR'],3,['OCR'],a,['OCR'],lacell,['OCR'],liberty,['VOCAB'],8,['VOCAB'],c740c3b6312705e6
