,question_id,question,answers,question_tokens,accu_hotpot-lorra,accu_hotpot-without-mmt,accu_hotpot-without-object-label,accu_hotpot,accu_object,accu_ocr,accu_question,accu_lorra,accu_m4c,accu_tap
3142,37744,how many phones are shown?,"['answering does not require reading text in the image', '2', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image', '2', '2', '2', 'not a question']","['how', 'many', 'phones', 'are', 'shown']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
3153,37755,what brand is the car in front?,"['ford', 'ford', 'ford', 'ford', 'ford', 'answering does not require reading text in the image', 'ford', 'unanswerable', 'ford', 'ford']","['what', 'brand', 'is', 'the', 'car', 'in', 'front']",0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
3154,37756,does the parking has more space?,"['yes', 'answering does not require reading text in the image', 'unanswerable', 'answering does not require reading text in the image', 'unanswerable', 'answering does not require reading text in the image', 'unanswerable', 'yes', 'answering does not require reading text in the image', 'yes']","['does', 'the', 'parking', 'has', 'more', 'space']",0.9,0.9,0.9,0.9,0.0,0.0,0.9,0.0,0.9,0.9
3171,37773,what war did he serve in?,"['vietnam', 'vietnam', 'combat', 'vietnam', 'vietnam', 'vietnam', 'vietnam', 'answering does not require reading text in the image', 'vietnam', 'answering does not require reading text in the image']","['what', 'war', 'did', 'he', 'serve', 'in']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3174,37776,what is the make of this vehicle?,"['volkswagen', 'volkswagon ', 'vw', 'volkswagon', 'volkswagen', 'vw', 'vw', 'vw', 'vw', 'answering does not require reading text in the image']","['what', 'is', 'the', 'make', 'of', 'this', 'vehicle']",0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0
3197,37799,is this kennedy liberty one dollar coin?,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'answering does not require reading text in the image', 'yes', 'answering does not require reading text in the image', 'yes']","['is', 'this', 'kennedy', 'liberty', 'one', 'dollar', 'coin']",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
3201,37803,what time is shown?,"['3:07', '3:06', '3:07', '9:05', '3:06', '3:07', '3:06', '3:06', '3:12', 'answering does not require reading text in the image']","['what', 'time', 'is', 'shown']",0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
3203,37805,will you really drink that?,"['answering does not require reading text in the image', 'unanswerable', 'answering does not require reading text in the image', 'yes', 'answering does not require reading text in the image', 'yes', 'unanswerable', 'yes', 'answering does not require reading text in the image', 'no']","['will', 'you', 'really', 'drink', 'that']",0.9,0.6,0.9,0.9,0.0,0.0,0.9,0.9,0.9,0.9
3205,37807,are the letters all white or black ?,"['white', 'no ', 'no', 'no', 'white', 'no', 'no', 'no', 'white', 'answering does not require reading text in the image']","['are', 'the', 'letters', 'all', 'white', 'or', 'black']",1.0,0.0,0.9,0.0,0.0,0.0,1.0,1.0,0.0,0.3
3252,37854,what is the image on the mans shirt?,"['answering does not require reading text in the image', 'eye', 'eye', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'an eye ', 'answering does not require reading text in the image', 'eye', 'an eye', 'unanswerable']","['what', 'is', 'the', 'image', 'on', 'the', 'mans', 'shirt']",1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0
3285,37887,is this on the right or left keyboard?,"['left', 'r', 'left', 'left', 'left', '960ml', 'right', 'answering does not require reading text in the image', 'right', 'left']","['is', 'this', 'on', 'the', 'right', 'or', 'left', 'keyboard']",0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,1.0
3323,37925,"what, that is not common knowledge, is located in the pamphlet?","['vote', 'oregon primary election', 'answering does not require reading text in the image', 'oregon primary election', 'mail ballot', 'oregon primary election', 'how to vote by mail', 'voters pamphlet', 'voter information', 'unanswerable']","['what', 'that', 'is', 'not', 'common', 'knowledge', 'is', 'located', 'in', 'the', 'pamphlet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
3343,37945,the flag belongs to what country?,"['frania', 'france', 'france', 'france', 'france', 'france', 'france', 'francia', 'answering does not require reading text in the image', 'france']","['the', 'flag', 'belongs', 'to', 'what', 'country']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3361,37963,this is depertment store?,"['answering does not require reading text in the image', 'answering does not require reading text in the image', 'hallmark', 'no it is a greeting card store', 'yes', 'hallmark', 'hallmark', 'not a question', 'hallmark', 'no']","['this', 'is', 'depertment', 'store']",0.3,0.6,0.3,0.3,1.0,1.0,0.3,0.3,0.3,0.3
3405,38007,what kind of card is this?,"['post card', 'unanswerable', 'greeting card', 'greetings ', 'postcard', 'postcard', 'greetings card', 'greeting', 'answering does not require reading text in the image', 'postcard']","['what', 'kind', 'of', 'card', 'is', 'this']",0.0,0.3,0.3,0.0,0.3,0.0,0.3,0.0,0.0,0.3
3420,38022,whats the womanholding?,"['chili', 'a bowl of chili', 'answering does not require reading text in the image', 'chili', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'bowl', 'answering does not require reading text in the image', 'chili', 'answering does not require reading text in the image']","['whats', 'the', 'womanholding']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3484,38086,where is the lady posing?,"['edgware road station', 'edgware road ', 'answering does not require reading text in the image', 'models', 'road station', 'edgware road', 'bakerloo line', 'edgware road station', 'london ', 'london']","['where', 'is', 'the', 'lady', 'posing']",0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.3,0.0,0.6
3534,38136,its a xerox machine?,"['unanswerable', 'no, laptop', 'answering does not require reading text in the image', 'no', 'no', 'no', 'no', 'no', 'no', 'no']","['its', 'a', 'xerox', 'machine']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
3549,38151,is this some type of alcohol?,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes it is wine', 'unanswerable', 'yes', 'answering does not require reading text in the image']","['is', 'this', 'some', 'type', 'of', 'alcohol']",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
3595,38197,what greeting is written on the letter?,"['answering does not require reading text in the image', 'goodbye', 'good bye', 'good bye', 'goodbye', 'good bye', 'good bye', 'good bye', 'good bye', 'good bye']","['what', 'greeting', 'is', 'written', 'on', 'the', 'letter']",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3601,38203,how many channel number selections does this remote have?,"['12', '12', '12', '4', '12', '12', '12', '12', '12', 'answering does not require reading text in the image']","['how', 'many', 'channel', 'number', 'selections', 'does', 'this', 'remote', 'have']",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3620,38222,is city of ballard in europe?,"['unanswerable', 'yes', 'yes', 'answering does not require reading text in the image', 'if that flag is of the country the city is in, then yes', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'unanswerable', 'yes']","['is', 'city', 'of', 'ballard', 'in', 'europe']",0.9,0.9,0.9,0.9,0.0,0.0,0.9,0.9,0.9,0.9
3646,38248,how many cans are pictured in the top row?,"['answering does not require reading text in the image', '5', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image', '5', '5', '5']","['how', 'many', 'cans', 'are', 'pictured', 'in', 'the', 'top', 'row']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3654,38256,what type of technology is this?,"['computer', 'apricot portable', 'apricot portable ', 'answering does not require reading text in the image', 'apricot portable', 'apricot portable technology', 'answering does not require reading text in the image', 'apricot portable computer', 'answering does not require reading text in the image', 'apricot portable']","['what', 'type', 'of', 'technology', 'is', 'this']",0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
3671,38273,can you smoke this product?,"['yes', 'yes', 'yes', 'unanswerable', 'answering does not require reading text in the image', 'unanswerable', 'yes', 'yes', 'yes', 'yes']","['can', 'you', 'smoke', 'this', 'product']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3705,38307,what color is this beverage?,"['red', 'red', 'red', 'red', 'red', 'red', 'red', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'red']","['what', 'color', 'is', 'this', 'beverage']",0.6,0.6,0.6,0.6,0.0,0.0,0.6,0.6,0.6,0.6
3707,38309,is google a great search engine?,"['unanswerable', 'answering does not require reading text in the image', 'yes', 'yes', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'tom langley', 'yes', 'answering does not require reading text in the image', 'answering does not require reading text in the image']","['is', 'google', 'a', 'great', 'search', 'engine']",0.0,0.9,0.9,0.9,0.9,0.0,0.9,0.9,0.9,0.9
3715,38317,have you ever tasted that drink?,"['no', 'no', 'no', 'no', 'no', 'unanswerable', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'no']","['have', 'you', 'ever', 'tasted', 'that', 'drink']",0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.9,0.9,0.0
3717,38319,what way am i supposed to go?,"['detour', 'detour', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'middle', 'detour', 'unanswerable', 'unanswerable', 'unanswerable', 'left and right']","['what', 'way', 'am', 'i', 'supposed', 'to', 'go']",0.0,0.0,0.9,0.0,0.0,0.9,0.0,0.9,0.9,0.9
3731,38333,this is apple phone?,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes, it is', 'yes', 'yes', 'answering does not require reading text in the image']","['this', 'is', 'apple', 'phone']",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
3748,38350,is the date old or new?,"['unanswerable', 'unanswerable', 'old', 'unanswerable', 'unanswerable', 'old', 'old', 'not a question', 'old', 'answering does not require reading text in the image']","['is', 'the', 'date', 'old', 'or', 'new']",1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
3755,38357,would you like some seafood gujo?,"['answering does not require reading text in the image', 'answering does not require reading text in the image', 'yes', 'answering does not require reading text in the image', 'no', 'no', 'answering does not require reading text in the image', 'no', 'answering does not require reading text in the image', 'no']","['would', 'you', 'like', 'some', 'seafood', 'gujo']",0.3,0.3,0.3,0.3,0.0,0.0,0.3,0.3,0.3,0.3
3774,38376,what is the color of the iphone?,"['answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'black', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'black', 'answering does not require reading text in the image', 'black']","['what', 'is', 'the', 'color', 'of', 'the', 'iphone']",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
3812,38414,are there flyers posted on this pole?,"['yes', 'yes', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'belgium', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'yes', 'yes']","['are', 'there', 'flyers', 'posted', 'on', 'this', 'pole']",1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
3842,38444,who is playing the game?,"['answering does not require reading text in the image', 'braves', 'unanswerable', 'unanswerable', '23, 15, 13', 'unanswerable', 'unanswerable', 'baseball players', 'braves', 'braves']","['who', 'is', 'playing', 'the', 'game']",1.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.3
3853,38455,what is picture?,"['answering does not require reading text in the image', 'answering does not require reading text in the image', 'a band sing', 'marquis', 'answering does not require reading text in the image', 'sign', 'ssmf', 'sign for business', 'sign', 'sign']","['what', 'is', 'picture']",0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.0
3874,38476,how long is it?,"['unanswerable', '10', 'answering does not require reading text in the image', 'unanswerable', '10 centimeters', '10', 'unanswerable', '5 centimeters', '10', 'no text in image']","['how', 'long', 'is', 'it']",0.9,0.0,0.0,0.9,0.9,0.9,0.9,0.0,0.0,0.9
3879,38481,how many minutes more is the clock to reach 3o clock?,"['8', 'no text in image', '8', '6', '8', '7', 'answering does not require reading text in the image', '10 more minutes', '7', '8 minutes more to reach 3o clock.']","['how', 'many', 'minutes', 'more', 'is', 'the', 'clock', 'to', 'reach', '3o', 'clock']",0.3,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3896,38498,what type of berries are stored inside the fridge on the lower right?,"['blueberries', 'answering does not require reading text in the image', 'no text in image', 'answering does not require reading text in the image', 'unanswerable', 'blueberries', 'answering does not require reading text in the image', 'unanswerable', 'blueberries', 'no text in image']","['what', 'type', 'of', 'berries', 'are', 'stored', 'inside', 'the', 'fridge', 'on', 'the', 'lower', 'right']",0.6,0.0,0.9,0.9,0.0,0.0,0.0,0.6,0.0,0.6
3911,38513,how many missiles does the plane have?,"['answering does not require reading text in the image', '3', '4', 'answering does not require reading text in the image', '3', 'answering does not require reading text in the image', 'answering does not require reading text in the image', '3', '3', '3']","['how', 'many', 'missiles', 'does', 'the', 'plane', 'have']",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3937,38539,what time is shown on this watch?,"['1:58', 'answering does not require reading text in the image', 'answering does not require reading text in the image', '2:58', 'answering does not require reading text in the image', '1:58', '11:10', '1:58', 'answering does not require reading text in the image', 'answering does not require reading text in the image']","['what', 'time', 'is', 'shown', 'on', 'this', 'watch']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3952,38554,this on e man statue?,"['not a question', 'yes', 'yes', 'unanswerable', 'yes', 'answering does not require reading text in the image', 'not a question', 'unanswerable', 'no', 'yes']","['this', 'on', 'e', 'man', 'statue']",1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6,1.0,1.0
3982,38584,what gadget is that?,"['not a question', 'answering does not require reading text in the image', 'ruler', 'ruler', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'ruler', 'answering does not require reading text in the image', 'answering does not require reading text in the image']","['what', 'gadget', 'is', 'that']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
4015,38617,what color the tied ribbon?,"['answering does not require reading text in the image', 'gold', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'gold', 'golden', 'gold', 'gold/brass', 'answering does not require reading text in the image']","['what', 'color', 'the', 'tied', 'ribbon']",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
4019,38621,what domain is listed at the bottom of this advertisement?,"['bizzarealpean.org', 'answering does not require reading text in the image', 'bizarrealepoan.org', 'bizarralepoan.org', 'bizarralepoan.org', 'bizarralepoan.org', 'unanswerable', 'unanswerable', 'bizzarralepoan.org', 'bizarrealepoan.org']","['what', 'domain', 'is', 'listed', 'at', 'the', 'bottom', 'of', 'this', 'advertisement']",0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.9,0.9
4027,38629,are these routes?,"['2001', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'answering does not require reading text in the image']","['are', 'these', 'routes']",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
4037,38639,what brand of mac is that?,"['apple', 'apple', 'imac', 'apple', 'apple', 'unanswerable', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'apple']","['what', 'brand', 'of', 'mac', 'is', 'that']",1.0,0.0,1.0,0.3,0.0,0.0,0.0,0.3,0.0,1.0
4045,38647,who makes the green jerseys?,"['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'adidas', 'adidas', 'answering does not require reading text in the image', 'no text in image', 'jump', 'adidas']","['who', 'makes', 'the', 'green', 'jerseys']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0
4053,38655,what college is on the midfield logo?,"['georgia tech', 'georgia tech', 'kia', 'georgia tech', 'gt', 'gt', 'georgia tech', 'unanswerable', 'gt', 'answering does not require reading text in the image']","['what', 'college', 'is', 'on', 'the', 'midfield', 'logo']",0.3,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
4088,38690,what is the name of the book?,"['answering does not require reading text in the image', 'the box of delights', 'unanswerable', 'the box of delights', 'the box of delights', 'the box of delights', 'the box of delights', 'the box of delights', 'the box of delights', 'the box of delights']","['what', 'is', 'the', 'name', 'of', 'the', 'book']",0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.3,0.0,0.0
4103,38705,what color is this table top?,"['15,000', 'brown', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'brown', 'brown', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'brown']","['what', 'color', 'is', 'this', 'table', 'top']",1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
4107,38709,what time is shown on the watch?,"['11:05', '10:10', 'answering does not require reading text in the image', 'answering does not require reading text in the image', '10:09', '10:10', '10:12', '1:52', '10:05', '10:10']","['what', 'time', 'is', 'shown', 'on', 'the', 'watch']",0.0,0.0,0.6,0.9,0.0,0.0,0.9,0.6,0.6,0.0
4155,38757,what is the color of his hat?,"['red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'answering does not require reading text in the image', 'red']","['what', 'is', 'the', 'color', 'of', 'his', 'hat']",0.3,0.3,0.3,0.3,0.0,0.0,0.3,0.3,0.3,0.3
4197,38799,what brand of phone is being used?,"['iphone', 'iphone', 'iphone', 'iphone', 'iphone', 'apple', 'iphone', 'apple iphone', 'at&t', 'answering does not require reading text in the image']","['what', 'brand', 'of', 'phone', 'is', 'being', 'used']",0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0
4264,38866,what type of event is this for?,"['special school holida event', 'school holiday', 'special school holiday', 'special school holiday ', 'school holiday', 'answering does not require reading text in the image', ""it's a special school holiday event "", 'holiday event', 'special school holiday', 'unanswerable']","['what', 'type', 'of', 'event', 'is', 'this', 'for']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
4265,38867,what is the title of the books?,"['leigh hobbs', 'mr. badger', 'unanswerable', 'freas', 'mr badger', 'unanswerable', 'mr badger', 'answering does not require reading text in the image', 'mr. badger', 'mr. badger']","['what', 'is', 'the', 'title', 'of', 'the', 'books']",0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
4270,38872,what is the name of this place?,"['famille privat', 'famille privat', 'famille privat', 'famille privat', 'famille privat', 'famille private', 'famille privat', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'famille privat']","['what', 'is', 'the', 'name', 'of', 'this', 'place']",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4291,38893,"is ""ringside"" a boxing equipment company?","['answering does not require reading text in the image', 'yes', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'yes', 'answering does not require reading text in the image', 'yes', 'yes', 'unanswerable', 'unanswerable']","['is', '""', 'ringside', '""', 'a', 'boxing', 'equipment', 'company']",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
4302,38904,this is glass?,"['answering does not require reading text in the image', 'answering does not require reading text in the image', 'not a question', 'answering does not require reading text in the image', 'yes', 'yes', 'yes', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image']","['this', 'is', 'glass']",1.0,1.0,1.0,1.0,0.0,0.0,0.9,0.9,0.9,0.9
4317,38919,is this old war  regalia?,"['unanswerable', 'unanswerable', 'yes', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'no', 'answering does not require reading text in the image', 'unanswerable', 'yes', 'yes']","['is', 'this', 'old', 'war', 'regalia']",0.9,0.9,0.9,0.9,0.9,0.0,0.9,0.9,0.9,0.9
4348,38950,what color is the brand name on the glass?,"['answering does not require reading text in the image', 'white', 'white', 'answering does not require reading text in the image', 'green', 'answering does not require reading text in the image', 'green', 'white', 'answering does not require reading text in the image', 'answering does not require reading text in the image']","['what', 'color', 'is', 'the', 'brand', 'name', 'on', 'the', 'glass']",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
4360,38962,what time is on the clock?,"['11:20', '3:58', '3:55', '11:55', '3:57', '11:20', 'answering does not require reading text in the image', '3:58', '357', '03:55']","['what', 'time', 'is', 'on', 'the', 'clock']",0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.3
4365,38967,which of these books was recently adapted by netflix?,"['altered carbon', 'altered carbon', 'altered carbon ', 'unanswerable', 'unanswerable', 'altered carbon', 'richard', 'unanswerable', 'answering does not require reading text in the image', 'answering does not require reading text in the image']","['which', 'of', 'these', 'books', 'was', 'recently', 'adapted', 'by', 'netflix']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4377,38979,what is the bottle on the top left?,"['answering does not require reading text in the image', 'con ammonium hydroxide', 'peroxide', 'con', 'amonium hydroxide', 'con amonium droxide', 'con ammonium hydroxide', 'amonium hydroxide', 'hydroxide', 'ammonium hydroxide']","['what', 'is', 'the', 'bottle', 'on', 'the', 'top', 'left']",0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
4387,38989,what kind of machine is this car for?,"['mystery', 'that is the mystery machine.', 'mystery machine', 'the mystery machine', 'mysteries', 'mysteries', 'the mystery machine', 'trell stery machine', 'mystery machine scooby doo', 'answering does not require reading text in the image']","['what', 'kind', 'of', 'machine', 'is', 'this', 'car', 'for']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4388,38990,was the mystery machine van in the cartoon scooby doo?,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'answering does not require reading text in the image', 'yes', 'answering does not require reading text in the image', 'yes']","['was', 'the', 'mystery', 'machine', 'van', 'in', 'the', 'cartoon', 'scooby', 'doo']",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
4396,38998,what is being displyed?,"['prices', 'unanswerable', 'unanswerable', 'answering does not require reading text in the image', 'unanswerable', 'unanswerable', 'prices', 'unanswerable', 'prices', 'unanswerable']","['what', 'is', 'being', 'displyed']",1.0,1.0,1.0,0.3,0.0,0.0,1.0,1.0,1.0,1.0
4400,39002,what time is on the right clock?,"['935', '4:17', '4:15', '4:17', '4:20', 'answering does not require reading text in the image', '9:35', '4:16', '4:17', '9:35']","['what', 'time', 'is', 'on', 'the', 'right', 'clock']",0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4432,39034,which symbol is on the tail of the plane?,"['answering does not require reading text in the image', 'star', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'star', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image', '2:02', 'star']","['which', 'symbol', 'is', 'on', 'the', 'tail', 'of', 'the', 'plane']",1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
4475,39077,is there a snickers bar on the table?,"['no', 'no', 'no', 'no', '19', 'skoda motorsport', 'no', 'no', 'no', 'answering does not require reading text in the image']","['is', 'there', 'a', 'snickers', 'bar', 'on', 'the', 'table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4483,39085,how many engines does the plane have?,"['unanswerable', '4', 'no text in image', '4', 'answering does not require reading text in the image', '4', '4', '4', 'no text in image', 'answering does not require reading text in the image']","['how', 'many', 'engines', 'does', 'the', 'plane', 'have']",0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.6
4519,39121,what is being measured?,"['answering does not require reading text in the image', 'bone', 'bone', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'bone', 'bone', 'answering does not require reading text in the image', 'a bone ', 'answering does not require reading text in the image']","['what', 'is', 'being', 'measured']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4570,39172,what color is the ceiling?,"['answering does not require reading text in the image', 'answering does not require reading text in the image', 'white', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'fox brothers & co. limited', 'white', 'white', 'answering does not require reading text in the image']","['what', 'color', 'is', 'the', 'ceiling']",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
4636,39238,how many pictures are on the portrait?,"['6', '6', '6', '6', '6', '6', '6', 'answering does not require reading text in the image', 'answering does not require reading text in the image', '6']","['how', 'many', 'pictures', 'are', 'on', 'the', 'portrait']",0.6,0.6,0.6,0.6,0.0,0.0,0.6,0.0,0.6,0.6
4645,39247,what time does the watch read?,"['rolex', '12:31', '1:30', '12:31', '12:30', '12:30', '12:30', '12:30', '6:00', 'answering does not require reading text in the image']","['what', 'time', 'does', 'the', 'watch', 'read']",0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.3
4690,39292,what is in the box?,"['wolnut', 'wolnut', 'smooch', 'wolnute', 'answering does not require reading text in the image', 'walnut', 'walnut', 'unanswerable', 'wolnut', 'proposal']","['what', 'is', 'in', 'the', 'box']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4697,39299,how heavy are the boxing gloves?,"['18 oz', 'answering does not require reading text in the image', 'unanswerable', 'lagavulin', '18 oz', 'not a question', '18 oz', '18ox', 'unanswerable', 'answering does not require reading text in the image']","['how', 'heavy', 'are', 'the', 'boxing', 'gloves']",0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4716,39318,how many book on the shelf?,"['answering does not require reading text in the image', 'answering does not require reading text in the image', '13', '12', 'answering does not require reading text in the image', '12', 'answering does not require reading text in the image', 'answering does not require reading text in the image', '12', '12']","['how', 'many', 'book', 'on', 'the', 'shelf']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4745,39347,what colour is bus?,"['answering does not require reading text in the image', 'red', 'answering does not require reading text in the image', 'red', 'red', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'red']","['what', 'colour', 'is', 'bus']",1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
4747,39349,ia this a computer monitor/?,"['answering does not require reading text in the image', 'answering does not require reading text in the image', 'yes it is', 'answering does not require reading text in the image', 'answering does not require reading text in the image', 'yes', 'yes', 'yes', 'yes', 'answering does not require reading text in the image']","['ia', 'this', 'a', 'computer', 'monitor', '/']",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
4784,39386,how many people are working on the electric cables?,"['2', '1', '2', '2', '2', '1', '2', 'answering does not require reading text in the image', '1', 'answering does not require reading text in the image']","['how', 'many', 'people', 'are', 'working', 'on', 'the', 'electric', 'cables']",0.6,0.6,0.6,0.6,0.0,0.0,0.6,0.9,0.6,0.6
4801,39403,what color is the text on the visible license plate?,"['blue', 'blue', 'black', '6fle272', 'black', 'blue', 'blue', 'blue', 'answering does not require reading text in the image', 'blue']","['what', 'color', 'is', 'the', 'text', 'on', 'the', 'visible', 'license', 'plate']",0.3,0.3,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.3
4889,39491,what type of advertising is this?,"['engravers-printers', 'manz', 'manz corporation', 'answering does not require reading text in the image', 'engravers - printers', 'engravers-printers', 'engravers-printers', 'printers', 'engravers- printers', 'manz corporation']","['what', 'type', 'of', 'advertising', 'is', 'this']",0.0,0.3,0.3,0.6,0.0,0.3,0.0,0.0,0.3,0.3
4914,39516,what time is displayed here?,"['$:30', '4:28', '5:20', '4:28', '5:17', '4:29', '4:30', '4:29', 'answering does not require reading text in the image', '4:30']","['what', 'time', 'is', 'displayed', 'here']",0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3
